wave,flux
3700.85,-0.004553355706301809
3701.75,-0.004561236931841047
3702.65,-0.0044801784766356646
3703.55,-0.004368066765206861
3704.45,-0.004208451681261142
3705.35,-0.004068493140049653
3706.25,-0.004022691993989151
3707.15,-0.004037764808545152
3708.05,-0.004113201870200407
3708.96,-0.004240817154719307
3709.86,-0.004369092053446868
3710.76,-0.004534627338655855
3711.66,-0.0047457117855905055
3712.56,-0.004975526332335106
3713.46,-0.005237441048875497
3714.36,-0.005525985355763813
3715.26,-0.005745016690084398
3716.16,-0.005894927297210554
3717.06,-0.0058988589760487434
3717.96,-0.005827434500705639
3718.86,-0.005638899743099624
3719.76,-0.005368053558366348
3720.66,-0.005077068775877575
3721.56,-0.004896361011202472
3722.46,-0.004884929535824142
3723.36,-0.005064710661106673
3724.26,-0.005385414154809207
3725.16,-0.005765864276795334
3726.06,-0.006176922402251245
3726.96,-0.006445347453129058
3727.86,-0.006624177253387371
3728.76,-0.006750514314149249
3729.66,-0.006791170485739193
3730.56,-0.006764716951417761
3731.46,-0.006621841658700376
3732.36,-0.006369346402909769
3733.26,-0.00602234463344059
3734.16,-0.005675724372312828
3735.06,-0.005418685420760442
3735.96,-0.005409218560667675
3736.86,-0.005593476097664249
3737.76,-0.005997943214195395
3738.66,-0.0065571857734195785
3739.56,-0.0072238981950894674
3740.46,-0.007788096381537688
3741.36,-0.00818514201852724
3742.26,-0.008467173874186993
3743.16,-0.008489575090822116
3744.06,-0.008373341802371983
3744.96,-0.008174917963716128
3745.86,-0.007915068008010496
3746.76,-0.007635062903701142
3747.67,-0.007331557535209144
3748.57,-0.007074210198127217
3749.47,-0.006932730829163947
3750.37,-0.007069118530921074
3751.27,-0.007467874547168087
3752.17,-0.008123908163859632
3753.07,-0.008985033460753192
3753.97,-0.0098695527626113
3754.87,-0.010630676980684817
3755.77,-0.01115047527645174
3756.67,-0.011382210575263856
3757.57,-0.011381471896351188
3758.47,-0.01125296828335323
3759.37,-0.011214677501560494
3760.27,-0.01124685376515119
3761.17,-0.011480761774514538
3762.07,-0.011772471809974292
3762.97,-0.012220914484925342
3763.87,-0.012514700274074798
3764.77,-0.012763072276434117
3765.67,-0.012941035389795533
3766.57,-0.012922060434393146
3767.47,-0.012869559223429076
3768.37,-0.01270381387593232
3769.27,-0.012574431432630529
3770.17,-0.012573002395758318
3771.07,-0.01279324182218986
3771.97,-0.013185668859917874
3772.87,-0.013825602308034401
3773.77,-0.014638952002664542
3774.67,-0.015462375753706575
3775.57,-0.016195882142580213
3776.47,-0.01694349877912733
3777.37,-0.01766779035832217
3778.27,-0.018490257938988723
3779.17,-0.01927570949937967
3780.07,-0.020070979272936447
3780.97,-0.020766702788938846
3781.87,-0.021472020624697663
3782.77,-0.022001225099330383
3783.67,-0.022404163811000636
3784.57,-0.022609327181018928
3785.47,-0.022459626601878308
3786.38,-0.02234178037129266
3787.28,-0.021916763830462142
3788.18,-0.02169056664817148
3789.08,-0.021581324872703214
3789.98,-0.02162138195723809
3790.88,-0.02164008116876181
3791.78,-0.021746696204730666
3792.68,-0.02179545736681689
3793.58,-0.021515050569612865
3794.48,-0.02118923904895951
3795.38,-0.020584302018796144
3796.28,-0.01999776261709151
3797.18,-0.01949488096696361
3798.08,-0.019329031198428367
3798.98,-0.01964868414481883
3799.88,-0.020467263585333084
3800.78,-0.02205544271867103
3801.68,-0.02431116501125068
3802.58,-0.026394035161405822
3803.48,-0.028515980557444583
3804.38,-0.030281837958332253
3805.28,-0.031669131483433505
3806.18,-0.032661879020652575
3807.08,-0.03359069431420465
3807.98,-0.034450258338474295
3808.88,-0.0355214567494197
3809.78,-0.03666822915919725
3810.68,-0.03773342941632184
3811.58,-0.03835024561930295
3812.48,-0.038620175575172624
3813.38,-0.038362543485674326
3814.28,-0.038018672109521756
3815.18,-0.03776179690355343
3816.08,-0.038141540901769896
3816.98,-0.03834698742369559
3817.88,-0.03931765382514456
3818.78,-0.040062282446890744
3819.68,-0.04047742629816788
3820.58,-0.04103771433645373
3821.48,-0.04131094340092658
3822.38,-0.04186771153496935
3823.28,-0.041909926347444205
3824.18,-0.04189744069305781
3825.09,-0.04189453903622467
3825.99,-0.041513894740556556
3826.89,-0.04137103704360244
3827.79,-0.041249284387936985
3828.69,-0.041382437128853464
3829.59,-0.041471246884891795
3830.49,-0.04128703208584242
3831.39,-0.04075701813503958
3832.29,-0.03968086164535483
3833.19,-0.03851077114734119
3834.09,-0.03735879967263739
3834.99,-0.03676512680324541
3835.89,-0.03695460139717045
3836.79,-0.037700291283628916
3837.69,-0.03944481617941209
3838.59,-0.04162656528759636
3839.49,-0.044736686926616906
3840.39,-0.04830566865387211
3841.29,-0.052847797482951174
3842.19,-0.057751044691706006
3843.09,-0.06300673013996383
3843.99,-0.06802430815985772
3844.89,-0.07239432874475726
3845.79,-0.0770261656744535
3846.69,-0.08031147833336866
3847.59,-0.08359727919981966
3848.49,-0.0865573654329632
3849.39,-0.08936852498855476
3850.29,-0.09179599909301793
3851.19,-0.09473329673473672
3852.09,-0.09736668842817905
3852.99,-0.10030755801344786
3853.89,-0.10325235238158166
3854.79,-0.10474537111677178
3855.69,-0.10622195044594265
3856.59,-0.10748579320230028
3857.49,-0.1079681644487798
3858.39,-0.10892741470682761
3859.29,-0.11029701466699943
3860.19,-0.11261037845784252
3861.09,-0.11708498610467424
3861.99,-0.1222883865409537
3862.9,-0.12885146146828746
3863.8,-0.13588578958185846
3864.7,-0.1420784116074908
3865.6,-0.14713846262406047
3866.5,-0.15101933460614603
3867.4,-0.15502420905677844
3868.3,-0.15784761730481317
3869.2,-0.16144471553057005
3870.1,-0.16244090909639375
3871.0,-0.1638838021400447
3871.9,-0.16518723458476048
3872.8,-0.16652085231544306
3873.7,-0.1700854274437404
3874.6,-0.17520243506179303
3875.5,-0.18103600528994349
3876.4,-0.18701117957706012
3877.3,-0.19127161650550886
3878.2,-0.19500439086882423
3879.1,-0.19864607380896945
3880.0,-0.2032455032950488
3880.9,-0.20770847336107717
3881.8,-0.2130861808448776
3882.7,-0.21786762557034647
3883.6,-0.22057521779989847
3884.5,-0.2223439529552447
3885.4,-0.2217216356526957
3886.3,-0.21761075987758585
3887.2,-0.2156613729368202
3888.1,-0.21237480090071537
3889.0,-0.2152131746085573
3889.9,-0.22258228669106284
3890.8,-0.2367616523660486
3891.7,-0.258455511803899
3892.6,-0.2824101056782566
3893.5,-0.30592311157422963
3894.4,-0.3306062732289688
3895.3,-0.3551278026066815
3896.2,-0.37888272719941435
3897.1,-0.4013999725199398
3898.0,-0.4263474273668874
3898.9,-0.44986615676995406
3899.8,-0.47760202083237785
3900.7,-0.5020073806715438
3901.6,-0.5307602404977705
3902.51,-0.5584842246015724
3903.41,-0.5849121859580806
3904.31,-0.6092615114553409
3905.21,-0.6383971170366441
3906.11,-0.6735196572046288
3907.01,-0.7152652728139979
3907.91,-0.7663419378664614
3908.81,-0.8286736824868823
3909.71,-0.9026762081073278
3910.61,-0.9804526877582324
3911.51,-1.0616414280290392
3912.41,-1.1425884127622752
3913.31,-1.2260404251200856
3914.21,-1.3112995319085288
3915.11,-1.403875951964133
3916.01,-1.5024039666953835
3916.91,-1.616870784886382
3917.81,-1.7372503546032385
3918.71,-1.8892040475773768
3919.61,-2.068114685272324
3920.51,-2.2696673945896757
3921.41,-2.5538274856459133
3922.31,-2.902796881697823
3923.21,-3.363035655608119
3924.11,-4.004219886470773
3925.01,-4.858687550734585
3925.91,-6.18324752957907
3926.81,-8.4276267654897
3927.71,-13.478576345204056
3928.61,-39.81409870653638
3929.51,31.627967549685525
3930.41,9.974430655232371
3931.31,5.343312487903916
3932.21,3.3776597312804753
3933.11,2.3491830909771223
3934.01,1.7931531188122498
3934.91,1.5092171751391148
3935.81,1.4090624980761055
3936.71,1.4228183671417678
3937.61,1.4750520091842512
3938.51,1.5590394801834195
3939.42,1.6341408790723644
3940.32,1.6740926964897
3941.22,1.699328366739407
3942.12,1.690762726073461
3943.02,1.6724451361400834
3943.92,1.6329466759618803
3944.82,1.5976839067243664
3945.72,1.5641725920978558
3946.62,1.542906054883322
3947.52,1.5227448799165455
3948.42,1.4919239889363254
3949.32,1.4696967948138595
3950.22,1.4354601103463838
3951.12,1.4087330642982456
3952.02,1.3815199768664026
3952.92,1.3504032216437973
3953.82,1.3175714780359469
3954.72,1.2849652397868183
3955.62,1.2574554350710478
3956.52,1.2228948286737773
3957.42,1.1873710203463514
3958.32,1.1531236846284334
3959.22,1.1100735741569259
3960.12,1.065406496208834
3961.02,1.0055846990775694
3961.92,0.9421507061853638
3962.82,0.8731261355984288
3963.72,0.8001285975443857
3964.62,0.7227544295805185
3965.52,0.6423463820287011
3966.42,0.5643365986384716
3967.32,0.49229936286540404
3968.22,0.4283389576082981
3969.12,0.3883963579627705
3970.02,0.37231617791788585
3970.92,0.386258916911487
3971.82,0.42303735898785033
3972.72,0.4759521989233376
3973.62,0.5408650235666279
3974.52,0.6064801901923509
3975.42,0.6656539439045003
3976.32,0.7226166568755932
3977.22,0.7748107292391804
3978.13,0.816256678975049
3979.03,0.8553266886289355
3979.93,0.8863430005255482
3980.83,0.9034439763199004
3981.73,0.9184355178580298
3982.63,0.9213782539215858
3983.53,0.9240214337891157
3984.43,0.9322449386475287
3985.33,0.9365556655539472
3986.23,0.9399381755379299
3987.13,0.9519532087693829
3988.03,0.9556355848091819
3988.93,0.9650464518896297
3989.83,0.969119489669432
3990.73,0.9749490667528536
3991.63,0.9865675569526164
3992.53,0.9889543251400557
