wave,flux
3700.85,0.0432
3701.75,0.041996
3702.65,0.039985
3703.55,0.036859
3704.45,0.033559
3705.35,0.030384
3706.25,0.027892
3707.15,0.026425
3708.05,0.026199
3708.96,0.02706
3709.86,0.02907
3710.76,0.032092
3711.66,0.03573
3712.56,0.039071
3713.46,0.041687
3714.36,0.04338
3715.26,0.04286
3716.16,0.040842
3717.06,0.037763
3717.96,0.033653
3718.86,0.029367
3719.76,0.025492
3720.66,0.022517
3721.56,0.021043
3722.46,0.021345
3723.36,0.022942
3724.26,0.025418
3725.16,0.027855
3726.06,0.029623
3726.96,0.030454
3727.86,0.030543
3728.76,0.030461
3729.66,0.029715
3730.56,0.02878
3731.46,0.027155
3732.36,0.02498
3733.26,0.022119
3734.16,0.019463
3735.06,0.017381
3735.96,0.01632
3736.86,0.016487
3737.76,0.017933
3738.66,0.020243
3739.56,0.023038
3740.46,0.025349
3741.36,0.026802
3742.26,0.027082
3743.16,0.025841
3744.06,0.023909
3744.96,0.021689
3745.86,0.019581
3746.76,0.018176
3747.67,0.017131
3748.57,0.017013
3749.47,0.017599
3750.37,0.019247
3751.27,0.021942
3752.17,0.025125
3753.07,0.028505
3753.97,0.031269
3754.87,0.033135
3755.77,0.0335
3756.67,0.032643
3757.57,0.030633
3758.47,0.028408
3759.37,0.026763
3760.27,0.025969
3761.17,0.025892
3762.07,0.026275
3762.97,0.026474
3763.87,0.026812
3764.77,0.026811
3765.67,0.026899
3766.57,0.027352
3767.47,0.028198
3768.37,0.029692
3769.27,0.031495
3770.17,0.033673
3771.07,0.035877
3771.97,0.037679
3772.87,0.038936
3773.77,0.039585
3774.67,0.039876
3775.57,0.039779
3776.47,0.039762
3777.37,0.039595
3778.27,0.039704
3779.17,0.040253
3780.07,0.040964
3780.97,0.041624
3781.87,0.042311
3782.77,0.042187
3783.67,0.042071
3784.57,0.040585
3785.47,0.038664
3786.38,0.03617
3787.28,0.033559
3788.18,0.031223
3789.08,0.02966
3789.98,0.02886
3790.88,0.028781
3791.78,0.029088
3792.68,0.029326
3793.58,0.029068
3794.48,0.028576
3795.38,0.027754
3796.28,0.026917
3797.18,0.026429
3798.08,0.026046
3798.98,0.026169
3799.88,0.026907
3800.78,0.0283
3801.68,0.030295
3802.58,0.032303
3803.48,0.034029
3804.38,0.035315
3805.28,0.035667
3806.18,0.035245
3807.08,0.034755
3807.98,0.034304
3808.88,0.034292
3809.78,0.034158
3810.68,0.034391
3811.58,0.034055
3812.48,0.032728
3813.38,0.030732
3814.28,0.028426
3815.18,0.02631
3816.08,0.024565
3816.98,0.023233
3817.88,0.022413
3818.78,0.021696
3819.68,0.021056
3820.58,0.020199
3821.48,0.019645
3822.38,0.01919
3823.28,0.018772
3824.18,0.018363
3825.09,0.017736
3825.99,0.017037
3826.89,0.016615
3827.79,0.016533
3828.69,0.016732
3829.59,0.017119
3830.49,0.017438
3831.39,0.017672
3832.29,0.017655
3833.19,0.017492
3834.09,0.017583
3834.99,0.017765
3835.89,0.018166
3836.79,0.018507
3837.69,0.01847
3838.59,0.018279
3839.49,0.018199
3840.39,0.018604
3841.29,0.019345
3842.19,0.021015
3843.09,0.022789
3843.99,0.024648
3844.89,0.026238
3845.79,0.027123
3846.69,0.027665
3847.59,0.027678
3848.49,0.027421
3849.39,0.027031
3850.29,0.026359
3851.19,0.026116
3852.09,0.026011
3852.99,0.02573
3853.89,0.025382
3854.79,0.024748
3855.69,0.023843
3856.59,0.022612
3857.49,0.021454
3858.39,0.0204
3859.29,0.0197
3860.19,0.019545
3861.09,0.020239
3861.99,0.02161
3862.9,0.023266
3863.8,0.024818
3864.7,0.025851
3865.6,0.026408
3866.5,0.02639
3867.4,0.025956
3868.3,0.025339
3869.2,0.024544
3870.1,0.023668
3871.0,0.022939
3871.9,0.022733
3872.8,0.023115
