wave,flux
3700.85,0.038957
3701.75,0.03798
3702.65,0.03606
3703.55,0.033272
3704.45,0.030272
3705.35,0.027365
3706.25,0.025131
3707.15,0.02371
3708.05,0.02344
3708.96,0.024269
3709.86,0.026114
3710.76,0.028901
3711.66,0.032222
3712.56,0.035332
3713.46,0.037761
3714.36,0.039158
3715.26,0.038741
3716.16,0.036813
3717.06,0.034051
3717.96,0.030147
3718.86,0.026374
3719.76,0.022727
3720.66,0.020102
3721.56,0.018673
3722.46,0.018982
3723.36,0.020573
3724.26,0.022629
3725.16,0.024971
3726.06,0.026551
3726.96,0.027224
3727.86,0.027425
3728.76,0.027175
3729.66,0.02649
3730.56,0.0256
3731.46,0.024216
3732.36,0.022068
3733.26,0.019747
3734.16,0.017335
3735.06,0.015365
3735.96,0.014419
3736.86,0.014609
3737.76,0.015856
3738.66,0.017977
3739.56,0.020369
3740.46,0.022618
3741.36,0.023923
3742.26,0.024003
3743.16,0.022976
3744.06,0.021222
3744.96,0.019223
3745.86,0.017344
3746.76,0.016044
3747.67,0.015225
3748.57,0.01506
3749.47,0.015721
3750.37,0.017154
3751.27,0.019514
3752.17,0.022487
3753.07,0.025507
3753.97,0.028157
3754.87,0.029744
3755.77,0.030115
3756.67,0.029196
3757.57,0.027368
3758.47,0.025465
3759.37,0.023917
3760.27,0.023266
3761.17,0.023133
3762.07,0.023515
3762.97,0.023723
3763.87,0.023836
3764.77,0.02393
3765.67,0.024005
3766.57,0.024391
3767.47,0.025211
3768.37,0.026771
3769.27,0.028494
3770.17,0.030425
3771.07,0.032305
3771.97,0.033992
3772.87,0.035136
3773.77,0.035889
3774.67,0.036019
3775.57,0.035821
3776.47,0.035738
3777.37,0.035709
3778.27,0.035903
3779.17,0.036277
3780.07,0.036927
3780.97,0.037638
3781.87,0.037882
3782.77,0.03809
3783.67,0.037764
3784.57,0.036668
3785.47,0.034748
3786.38,0.03254
3787.28,0.030071
3788.18,0.027927
3789.08,0.026559
3789.98,0.025919
3790.88,0.025736
3791.78,0.02605
3792.68,0.026209
3793.58,0.026189
3794.48,0.025676
3795.38,0.024861
3796.28,0.024169
3797.18,0.02364
3798.08,0.023395
3798.98,0.023397
3799.88,0.024134
3800.78,0.02545
3801.68,0.027117
3802.58,0.029068
3803.48,0.030638
3804.38,0.031609
3805.28,0.03206
3806.18,0.031775
3807.08,0.031114
3807.98,0.030726
3808.88,0.030717
3809.78,0.030688
3810.68,0.030635
3811.58,0.030332
3812.48,0.029159
3813.38,0.027389
3814.28,0.025357
3815.18,0.023409
3816.08,0.021835
3816.98,0.020744
3817.88,0.019942
3818.78,0.019286
3819.68,0.018672
3820.58,0.017966
3821.48,0.017419
3822.38,0.016999
3823.28,0.016647
3824.18,0.016205
3825.09,0.01568
3825.99,0.015169
3826.89,0.014655
3827.79,0.014653
3828.69,0.014873
3829.59,0.015291
3830.49,0.015583
3831.39,0.015771
3832.29,0.015813
3833.19,0.015769
3834.09,0.015787
3834.99,0.015964
3835.89,0.016287
3836.79,0.01658
3837.69,0.016571
3838.59,0.016457
3839.49,0.016366
3840.39,0.016606
3841.29,0.017414
3842.19,0.018714
3843.09,0.020405
3843.99,0.02213
3844.89,0.023451
3845.79,0.024424
3846.69,0.024862
3847.59,0.024849
3848.49,0.024449
3849.39,0.023977
3850.29,0.023566
3851.19,0.023263
3852.09,0.023118
3852.99,0.0229
3853.89,0.022675
3854.79,0.02195
3855.69,0.021233
3856.59,0.020078
3857.49,0.019024
3858.39,0.018155
3859.29,0.017457
3860.19,0.017457
3861.09,0.017963
3861.99,0.01918
3862.9,0.020683
3863.8,0.02205
3864.7,0.022973
3865.6,0.023493
3866.5,0.023554
3867.4,0.023175
3868.3,0.022598
3869.2,0.021872
3870.1,0.021148
3871.0,0.020561
3871.9,0.020385
3872.8,0.020691
3873.7,0.021615
3874.6,0.022753
3875.5,0.023863
3876.4,0.024312
3877.3,0.024194
3878.2,0.023616
3879.1,0.022889
3880.0,0.022415
3880.9,0.022233
3881.8,0.022394
3882.7,0.022951
3883.6,0.023352
3884.5,0.023795
3885.4,0.023833
3886.3,0.023755
3887.2,0.023851
3888.1,0.024223
3889.0,0.02562
3889.9,0.027378
3890.8,0.029758
3891.7,0.031993
3892.6,0.033842
3893.5,0.034835
3894.4,0.035188
3895.3,0.035096
3896.2,0.034611
3897.1,0.034155
3898.0,0.033714
3898.9,0.033434
3899.8,0.03298
3900.7,0.032931
3901.6,0.032638
3902.51,0.032424
3903.41,0.031907
3904.31,0.031463
3905.21,0.031073
3906.11,0.03124
3907.01,0.032041
3907.91,0.033558
3908.81,0.035501
3909.71,0.037234
3910.61,0.038966
3911.51,0.04023
3912.41,0.041027
3913.31,0.04153
3914.21,0.04165
3915.11,0.041094
3916.01,0.040433
3916.91,0.039296
3917.81,0.037853
3918.71,0.035788
3919.61,0.033847
3920.51,0.0319
3921.41,0.030179
3922.31,0.029059
3923.21,0.028469
3924.11,0.028198
3925.01,0.027758
3925.91,0.027071
3926.81,0.025823
3927.71,0.02399
3928.61,0.021783
3929.51,0.019453
3930.41,0.01717
3931.31,0.015121
3932.21,0.013459
3933.11,0.012276
3934.01,0.01175
3934.91,0.011815
3935.81,0.012647
3936.71,0.014058
3937.61,0.015999
3938.51,0.018253
3939.42,0.020583
3940.32,0.022404
3941.22,0.023798
3942.12,0.024728
3943.02,0.025468
3943.92,0.026038
3944.82,0.027104
3945.72,0.028466
3946.62,0.030417
3947.52,0.032433
3948.42,0.034507
3949.32,0.036352
3950.22,0.037925
3951.12,0.039224
3952.02,0.040323
3952.92,0.041002
3953.82,0.041189
3954.72,0.041128
3955.62,0.04095
3956.52,0.040108
3957.42,0.03927
3958.32,0.037955
3959.22,0.036381
3960.12,0.034249
3961.02,0.031761
3961.92,0.029052
