wave,flux
3700.85,-9.503149306779869e-07
3701.75,-9.423344923027722e-07
3702.65,-9.130395571281919e-07
3703.55,-8.663728503074397e-07
3704.45,-8.212023089749584e-07
3705.35,-7.82788441146537e-07
3706.25,-7.503245070509887e-07
3707.15,-7.4067792352018e-07
3708.05,-7.438280778039321e-07
3708.96,-7.584945866292431e-07
3709.86,-7.807783597421855e-07
3710.76,-8.15015768498693e-07
3711.66,-8.591737139834305e-07
3712.56,-8.989179026033541e-07
3713.46,-9.439178871873812e-07
3714.36,-9.80732575771341e-07
3715.26,-1.0046878892051646e-06
3716.16,-1.0077537305172667e-06
3717.06,-9.933256756872217e-07
3717.96,-9.527808414105981e-07
3718.86,-9.008983362969132e-07
3719.76,-8.324444002300336e-07
3720.66,-7.770520642895864e-07
3721.56,-7.364678285183006e-07
3722.46,-7.280503543418321e-07
3723.36,-7.534966677884304e-07
3724.26,-8.003183314994026e-07
3725.16,-8.510963500670759e-07
3726.06,-8.995298034835367e-07
3726.96,-9.259338443593572e-07
3727.86,-9.407523963006129e-07
3728.76,-9.41290304281069e-07
3729.66,-9.388662234361873e-07
3730.56,-9.176905166558311e-07
3731.46,-8.855558936414741e-07
3732.36,-8.367607396860374e-07
3733.26,-7.811246149474847e-07
3734.16,-7.22084123401757e-07
3735.06,-6.779320463771217e-07
3735.96,-6.618516013160546e-07
3736.86,-6.712333765556477e-07
3737.76,-7.148931081117206e-07
3738.66,-7.778612054082971e-07
3739.56,-8.492342575498898e-07
3740.46,-9.108640065084907e-07
3741.36,-9.53922691684115e-07
3742.26,-9.714127819875246e-07
3743.16,-9.53496971138065e-07
3744.06,-9.219933620773726e-07
3744.96,-8.775292658520847e-07
3745.86,-8.335998717414424e-07
3746.76,-7.903036778253505e-07
3747.67,-7.515919196475011e-07
3748.57,-7.217634161004944e-07
3749.47,-7.062236011454611e-07
3750.37,-7.227486492511143e-07
3751.27,-7.652816661541524e-07
3752.17,-8.339462200627528e-07
3753.07,-9.217919464560202e-07
3753.97,-9.954127346276007e-07
3754.87,-1.0550213411724318e-06
3755.77,-1.0952795275268143e-06
3756.67,-1.0897598192493593e-06
3757.57,-1.0669165205289241e-06
3758.47,-1.0250586727384755e-06
3759.37,-9.953052297500443e-07
3760.27,-9.854309057404426e-07
3761.17,-9.906861901914572e-07
3762.07,-1.007048564933011e-06
3762.97,-1.027609545695216e-06
3763.87,-1.0441547590772534e-06
3764.77,-1.052562711922909e-06
3765.67,-1.0498507616832258e-06
3766.57,-1.0432537512486589e-06
3767.47,-1.0310007539135556e-06
3768.37,-1.0173766839541727e-06
3769.27,-1.0083131973972894e-06
3770.17,-1.0116620674206564e-06
3771.07,-1.0264740153182249e-06
3771.97,-1.0524936405340762e-06
3772.87,-1.088856085253437e-06
3773.77,-1.1305835051218883e-06
3774.67,-1.1748762325972545e-06
3775.57,-1.206473725866176e-06
3776.47,-1.237322696576688e-06
3777.37,-1.264701096898749e-06
3778.27,-1.3012678211070808e-06
3779.17,-1.3274205124519847e-06
3780.07,-1.3638389077255544e-06
3780.97,-1.3892119074724543e-06
3781.87,-1.416226411681894e-06
3782.77,-1.4329115536258275e-06
3783.67,-1.4356777060214105e-06
3784.57,-1.4190607565893347e-06
3785.47,-1.3877825622548472e-06
3786.38,-1.3459769218577004e-06
3787.28,-1.2949474594881965e-06
3788.18,-1.2522045527631367e-06
3789.08,-1.220903066408724e-06
3789.98,-1.1961309915435937e-06
3790.88,-1.1892244722226475e-06
3791.78,-1.1847363128665792e-06
3792.68,-1.16849384105249e-06
3793.58,-1.1467047649504467e-06
3794.48,-1.1138066792693624e-06
3795.38,-1.0748562388085524e-06
3796.28,-1.0358384709815916e-06
3797.18,-9.971899177100064e-07
3798.08,-9.792600001545181e-07
3798.98,-9.765780526944682e-07
3799.88,-1.0118827476320596e-06
3800.78,-1.0773364638982251e-06
3801.68,-1.151511751419071e-06
3802.58,-1.241195323909956e-06
3803.48,-1.3174755274692238e-06
3804.38,-1.3748784366079182e-06
3805.28,-1.4084833892672528e-06
3806.18,-1.4256041751515672e-06
3807.08,-1.4299813961500935e-06
3807.98,-1.4391713340078028e-06
3808.88,-1.454290923989183e-06
3809.78,-1.4777186378323617e-06
3810.68,-1.4930728401704873e-06
3811.58,-1.4890356219528811e-06
3812.48,-1.4668133458460105e-06
3813.38,-1.4239519456550422e-06
3814.28,-1.3705820202993635e-06
3815.18,-1.3276367658598857e-06
3816.08,-1.2971190161860677e-06
3816.98,-1.283900680089665e-06
3817.88,-1.2849863793749936e-06
3818.78,-1.2826805013717677e-06
3819.68,-1.276836447755321e-06
3820.58,-1.2624286518476661e-06
3821.48,-1.2497553407229548e-06
3822.38,-1.2301435263018086e-06
3823.28,-1.2211381168087255e-06
3824.18,-1.2014306605188342e-06
3825.09,-1.1696543252375432e-06
3825.99,-1.134656609044532e-06
3826.89,-1.1067635823634446e-06
3827.79,-1.081647507628386e-06
3828.69,-1.0750153895279413e-06
3829.59,-1.065796335889647e-06
3830.49,-1.0528152908719426e-06
3831.39,-1.0284951058836283e-06
3832.29,-9.984730836207199e-07
3833.19,-9.562130698028622e-07
3834.09,-9.223538951528463e-07
3834.99,-9.026328495871448e-07
3835.89,-8.919885716668949e-07
3836.79,-8.990448846407241e-07
3837.69,-9.168160004714115e-07
3838.59,-9.442122779198044e-07
3839.49,-9.847526811699327e-07
3840.39,-1.0354197541704916e-06
3841.29,-1.104154027566633e-06
3842.19,-1.1943259741973503e-06
3843.09,-1.280909504040714e-06
3843.99,-1.3534778599252586e-06
3844.89,-1.4284951827786203e-06
3845.79,-1.4786984292660158e-06
3846.69,-1.5205542969905147e-06
3847.59,-1.5500771193881572e-06
3848.49,-1.5702443442720144e-06
3849.39,-1.5725887053807477e-06
3850.29,-1.5798512927422031e-06
3851.19,-1.5903886281929366e-06
3852.09,-1.599154374613717e-06
3852.99,-1.6064589988702168e-06
3853.89,-1.6073809254074817e-06
3854.79,-1.608690255770945e-06
3855.69,-1.5807000302865388e-06
3856.59,-1.544081987035087e-06
3857.49,-1.5164414069893125e-06
3858.39,-1.4824501024638082e-06
3859.29,-1.4643005519261423e-06
3860.19,-1.4699499199721503e-06
3861.09,-1.4901615124098552e-06
3861.99,-1.5435443490266732e-06
3862.9,-1.6026080043320847e-06
3863.8,-1.656549891218256e-06
3864.7,-1.7009673020237496e-06
3865.6,-1.7305386530384493e-06
3866.5,-1.7299907321204464e-06
3867.4,-1.7202606836701446e-06
3868.3,-1.7106659796857044e-06
3869.2,-1.6902676006272568e-06
3870.1,-1.6652499236880763e-06
3871.0,-1.6307272888975655e-06
3871.9,-1.5941827065491893e-06
3872.8,-1.5776706586093517e-06
3873.7,-1.5861188093159067e-06
3874.6,-1.6013290703994163e-06
3875.5,-1.6283490780031214e-06
3876.4,-1.6531219171160982e-06
3877.3,-1.6467246776501288e-06
3878.2,-1.6309922341674452e-06
3879.1,-1.6266698295797646e-06
3880.0,-1.60434235592512e-06
3880.9,-1.598674555909025e-06
3881.8,-1.5988421344859456e-06
3882.7,-1.588927524901531e-06
3883.6,-1.5746126947527362e-06
3884.5,-1.5450037307168133e-06
3885.4,-1.5117949419277645e-06
3886.3,-1.4582841388717626e-06
3887.2,-1.4059027955017608e-06
3888.1,-1.3629375918349358e-06
3889.0,-1.355475980049402e-06
3889.9,-1.3702080427348568e-06
3890.8,-1.4257319075745916e-06
3891.7,-1.5091471095069035e-06
3892.6,-1.589036459447365e-06
3893.5,-1.6726729346525224e-06
3894.4,-1.7357849986581098e-06
3895.3,-1.7804364206327456e-06
3896.2,-1.8145092467423609e-06
3897.1,-1.848395428721483e-06
3898.0,-1.8801248431403413e-06
3898.9,-1.909373692376291e-06
3899.8,-1.9242418373575095e-06
3900.7,-1.9420100302817875e-06
3901.6,-1.9589510254667464e-06
3902.51,-1.969053600885139e-06
3903.41,-1.959024165048935e-06
3904.31,-1.947605232060474e-06
3905.21,-1.934241869557749e-06
3906.11,-1.9437206705192366e-06
3907.01,-1.963614148700051e-06
3907.91,-2.01544974332561e-06
3908.81,-2.0767624968972117e-06
3909.71,-2.1515718359825183e-06
3910.61,-2.21568677425848e-06
3911.51,-2.2613289902748937e-06
3912.41,-2.2949208133086044e-06
3913.31,-2.3030501346933936e-06
3914.21,-2.2971495920691974e-06
3915.11,-2.3004107749488903e-06
3916.01,-2.268308008665276e-06
3916.91,-2.2413944050160167e-06
3917.81,-2.2036259569937095e-06
3918.71,-2.1699909570338336e-06
3919.61,-2.125965396618079e-06
3920.51,-2.080594959143039e-06
3921.41,-2.036896897962943e-06
3922.31,-2.0207482653875646e-06
3923.21,-2.0027562303541986e-06
3924.11,-1.992320460555925e-06
3925.01,-1.9661471884001936e-06
3925.91,-1.9043153992096394e-06
3926.81,-1.8193366647774584e-06
3927.71,-1.700048767063572e-06
3928.61,-1.5526815536533795e-06
3929.51,-1.4046555477193737e-06
3930.41,-1.233187705057471e-06
3931.31,-1.0749657300357298e-06
3932.21,-9.357175150363815e-07
3933.11,-8.227813674082422e-07
3934.01,-7.62168755735777e-07
3934.91,-7.545245087377039e-07
3935.81,-8.070895878074674e-07
3936.71,-9.118229405965132e-07
3937.61,-1.0589050417798369e-06
3938.51,-1.2291667199786999e-06
3939.42,-1.4085125490976358e-06
3940.32,-1.5680509653505865e-06
3941.22,-1.7015112359929896e-06
3942.12,-1.8064550387620444e-06
3943.02,-1.8901019258569377e-06
3943.92,-1.9596730829700497e-06
3944.82,-2.019909959163295e-06
3945.72,-2.0944538453223432e-06
3946.62,-2.1802259131963187e-06
3947.52,-2.2463888558390447e-06
3948.42,-2.3210134230996818e-06
3949.32,-2.378084841340989e-06
3950.22,-2.4371131037041827e-06
3951.12,-2.4690565600329654e-06
3952.02,-2.501176991424267e-06
3952.92,-2.5207236704916395e-06
3953.82,-2.5370814262947336e-06
3954.72,-2.5409641267175966e-06
3955.62,-2.5521124648359724e-06
3956.52,-2.5412702517277376e-06
3957.42,-2.526362911910851e-06
3958.32,-2.4941779744331364e-06
3959.22,-2.4649378148896964e-06
3960.12,-2.3859238989084716e-06
3961.02,-2.289919334804628e-06
3961.92,-2.161269002709758e-06
3962.82,-2.0156905718774256e-06
3963.72,-1.8646556924957005e-06
3964.62,-1.7031870864686458e-06
3965.52,-1.5320474207099917e-06
3966.42,-1.3611677317471186e-06
3967.32,-1.2017511380697515e-06
3968.22,-1.0716673804659154e-06
3969.12,-9.88237285931322e-07
3970.02,-9.745011461615314e-07
3970.92,-1.028785612013914e-06
3971.82,-1.1535723103980616e-06
3972.72,-1.3187097364430928e-06
3973.62,-1.5188993301058313e-06
3974.52,-1.7269957834228355e-06
3975.42,-1.9232880069791876e-06
3976.32,-2.120197245904899e-06
3977.22,-2.2941570124521694e-06
3978.13,-2.461025213798276e-06
3979.03,-2.6132914287098766e-06
3979.93,-2.741399027063598e-06
3980.83,-2.8319826595263095e-06
3981.73,-2.9061112675041874e-06
3982.63,-2.943247214168866e-06
3983.53,-2.974518451740754e-06
3984.43,-3.001798083861866e-06
3985.33,-3.0446024335690836e-06
3986.23,-3.08029382329226e-06
3987.13,-3.1210001681220405e-06
3988.03,-3.195450981205173e-06
3988.93,-3.2374442397345035e-06
3989.83,-3.2818466526678485e-06
3990.73,-3.3260854579237414e-06
3991.63,-3.3611010044108577e-06
3992.53,-3.3966218087111673e-06
3993.43,-3.4043667679834847e-06
3994.33,-3.4209591679934614e-06
3995.23,-3.4066337929028485e-06
3996.13,-3.396419276372191e-06
3997.03,-3.3677588883190868e-06
3997.93,-3.392736937299231e-06
3998.83,-3.3963862296512312e-06
3999.73,-3.467711131109097e-06
4000.63,-3.5350526120884936e-06
4001.53,-3.5934138656677122e-06
4002.43,-3.6233567730846484e-06
4003.33,-3.6419625162730944e-06
4004.23,-3.6058234148015416e-06
4005.13,-3.5628763766098774e-06
4006.03,-3.5294800797102673e-06
4006.93,-3.5064951898169692e-06
4007.83,-3.5339053720542484e-06
4008.73,-3.585332600469429e-06
4009.63,-3.6605611071722427e-06
4010.53,-3.7255580536330963e-06
