wave,flux
3700.85,0.062504
3701.75,0.061254
3702.65,0.058324
3703.55,0.054263
3704.45,0.050306
3705.35,0.046051
3706.25,0.042624
3707.15,0.040647
3708.05,0.040513
3708.96,0.041516
3709.86,0.044099
3710.76,0.047785
3711.66,0.052391
3712.56,0.05666
3713.46,0.060216
3714.36,0.062546
3715.26,0.062508
3716.16,0.060741
3717.06,0.057268
3717.96,0.052246
3718.86,0.046344
3719.76,0.040965
3720.66,0.036634
3721.56,0.0344
3722.46,0.034552
3723.36,0.03698
3724.26,0.040362
3725.16,0.043923
3726.06,0.046778
3726.96,0.048123
3727.86,0.048436
3728.76,0.048046
3729.66,0.047434
3730.56,0.046059
3731.46,0.043723
3732.36,0.040459
3733.26,0.036499
3734.16,0.032482
3735.06,0.029275
3735.96,0.02763
3736.86,0.027709
3737.76,0.029791
3738.66,0.033502
3739.56,0.03753
3740.46,0.041191
3741.36,0.043462
3742.26,0.043882
3743.16,0.042232
3744.06,0.039616
3744.96,0.036345
3745.86,0.033266
3746.76,0.030884
3747.67,0.029167
3748.57,0.028493
3749.47,0.029104
3750.37,0.031328
3751.27,0.034877
3752.17,0.039563
3753.07,0.04432
3753.97,0.048466
3754.87,0.051544
3755.77,0.051871
3756.67,0.050707
3757.57,0.048131
3758.47,0.044781
3759.37,0.042647
3760.27,0.041648
3761.17,0.04153
3762.07,0.04229
3762.97,0.042768
3763.87,0.043037
3764.77,0.043423
3765.67,0.043721
3766.57,0.043942
3767.47,0.045078
3768.37,0.046531
3769.27,0.048252
3770.17,0.050784
3771.07,0.053042
3771.97,0.055358
3772.87,0.056875
3773.77,0.058397
3774.67,0.059192
3775.57,0.05948
3776.47,0.059611
3777.37,0.05969
3778.27,0.060267
3779.17,0.06096
3780.07,0.062081
3780.97,0.063392
3781.87,0.063891
3782.77,0.064507
3783.67,0.063949
3784.57,0.062497
3785.47,0.059902
3786.38,0.056859
3787.28,0.05318
3788.18,0.050285
3789.08,0.047832
3789.98,0.046785
3790.88,0.046719
3791.78,0.046595
3792.68,0.046986
3793.58,0.046461
3794.48,0.045584
3795.38,0.044228
3796.28,0.042977
3797.18,0.042047
3798.08,0.041414
3798.98,0.041592
3799.88,0.042646
3800.78,0.044981
3801.68,0.04815
3802.58,0.051455
3803.48,0.054413
3804.38,0.056063
3805.28,0.057226
3806.18,0.056593
3807.08,0.055942
3807.98,0.055608
3808.88,0.055239
3809.78,0.055643
3810.68,0.055685
3811.58,0.054933
3812.48,0.053288
3813.38,0.05045
3814.28,0.047305
3815.18,0.044117
3816.08,0.041646
3816.98,0.040123
3817.88,0.038941
3818.78,0.038026
3819.68,0.036975
3820.58,0.035978
3821.48,0.034933
3822.38,0.034163
3823.28,0.033447
3824.18,0.032605
3825.09,0.031538
3825.99,0.030042
3826.89,0.029298
3827.79,0.028696
3828.69,0.028749
3829.59,0.029249
3830.49,0.029665
3831.39,0.029611
3832.29,0.029324
3833.19,0.029016
3834.09,0.028711
3834.99,0.029005
3835.89,0.029266
3836.79,0.029542
3837.69,0.029674
3838.59,0.02966
3839.49,0.029707
3840.39,0.030515
3841.29,0.032253
3842.19,0.035062
3843.09,0.038181
3843.99,0.041307
3844.89,0.043825
3845.79,0.045744
3846.69,0.046659
3847.59,0.046933
3848.49,0.046455
3849.39,0.046025
3850.29,0.045361
3851.19,0.044966
3852.09,0.044684
3852.99,0.044468
3853.89,0.04395
3854.79,0.042962
3855.69,0.041689
3856.59,0.03982
3857.49,0.037873
3858.39,0.03607
3859.29,0.034946
3860.19,0.034656
3861.09,0.035601
3861.99,0.03778
3862.9,0.040188
3863.8,0.042806
3864.7,0.044394
3865.6,0.04524
3866.5,0.045441
3867.4,0.044891
3868.3,0.04383
3869.2,0.042574
3870.1,0.041193
3871.0,0.03985
3871.9,0.039227
3872.8,0.039153
3873.7,0.040297
3874.6,0.042014
3875.5,0.043732
3876.4,0.044524
3877.3,0.044248
3878.2,0.043464
3879.1,0.042441
3880.0,0.041785
3880.9,0.041544
3881.8,0.041665
3882.7,0.042115
3883.6,0.042702
3884.5,0.042896
3885.4,0.042723
3886.3,0.04229
3887.2,0.0419
3888.1,0.041997
3889.0,0.043076
3889.9,0.045432
3890.8,0.04858
3891.7,0.051699
3892.6,0.054405
3893.5,0.056231
3894.4,0.057031
3895.3,0.057215
3896.2,0.057219
3897.1,0.057027
3898.0,0.056586
3898.9,0.056607
3899.8,0.056205
3900.7,0.056102
3901.6,0.055801
3902.51,0.055342
3903.41,0.054748
3904.31,0.053946
3905.21,0.0531
3906.11,0.053107
3907.01,0.054103
3907.91,0.056406
3908.81,0.058769
3909.71,0.061591
3910.61,0.063761
3911.51,0.065701
3912.41,0.066874
3913.31,0.067433
3914.21,0.067438
3915.11,0.06696
3916.01,0.065624
3916.91,0.064054
3917.81,0.061871
3918.71,0.05947
3919.61,0.056835
3920.51,0.054185
3921.41,0.051646
3922.31,0.049976
3923.21,0.048837
3924.11,0.048223
3925.01,0.047527
3925.91,0.04604
3926.81,0.043654
3927.71,0.040317
3928.61,0.036205
3929.51,0.032231
3930.41,0.028398
3931.31,0.024809
3932.21,0.021869
3933.11,0.019559
3934.01,0.018506
3934.91,0.018561
3935.81,0.019816
3936.71,0.022174
3937.61,0.025352
3938.51,0.028982
3939.42,0.032907
3940.32,0.036379
3941.22,0.039055
3942.12,0.0413
3943.02,0.042927
3943.92,0.044296
3944.82,0.046072
3945.72,0.048582
3946.62,0.051392
3947.52,0.054404
3948.42,0.056944
3949.32,0.059762
3950.22,0.062053
3951.12,0.063619
3952.02,0.064863
3952.92,0.065796
3953.82,0.066015
3954.72,0.066375
3955.62,0.065762
3956.52,0.064975
3957.42,0.063863
3958.32,0.062417
3959.22,0.060296
3960.12,0.057224
3961.02,0.053658
3961.92,0.048858
3962.82,0.044592
3963.72,0.040311
3964.62,0.036679
3965.52,0.033054
3966.42,0.029652
3967.32,0.026362
3968.22,0.02387
3969.12,0.022548
3970.02,0.022593
3970.92,0.024261
3971.82,0.027169
3972.72,0.03109
3973.62,0.035868
3974.52,0.040938
3975.42,0.046033
3976.32,0.051135
3977.22,0.055974
3978.13,0.060657
3979.03,0.064632
3979.93,0.068071
3980.83,0.070359
3981.73,0.072283
3982.63,0.07304
3983.53,0.073893
3984.43,0.074644
3985.33,0.07565
3986.23,0.076495
3987.13,0.077826
3988.03,0.078563
3988.93,0.079942
3989.83,0.080846
3990.73,0.08125
3991.63,0.082275
3992.53,0.082806
3993.43,0.083087
3994.33,0.08321
3995.23,0.082591
3996.13,0.081371
3997.03,0.080974
3997.93,0.081169
3998.83,0.081714
3999.73,0.083306
4000.63,0.085102
4001.53,0.08687
4002.43,0.087567
4003.33,0.087
4004.23,0.086362
4005.13,0.083765
4006.03,0.082148
4006.93,0.081318
4007.83,0.08161
4008.73,0.082976
4009.63,0.084775
4010.53,0.086962
4011.43,0.088659
4012.33,0.090122
4013.23,0.090928
4014.13,0.091806
4015.03,0.092005
4015.93,0.09196
4016.84,0.092467
4017.74,0.092755
4018.64,0.092591
4019.54,0.092705
4020.44,0.093172
4021.34,0.092941
4022.24,0.092795
4023.14,0.092597
4024.04,0.092466
4024.94,0.09254
4025.84,0.092784
4026.74,0.093103
4027.64,0.093429
4028.54,0.092939
4029.44,0.091243
4030.34,0.087732
4031.24,0.084193
4032.14,0.080533
4033.04,0.078186
4033.94,0.07724
