wave,flux
3700.85,0.22474
3701.75,0.22225
3702.65,0.2167
3703.55,0.20785
3704.45,0.2
3705.35,0.19245
3706.25,0.18725
3707.15,0.18668
3708.05,0.18783
3708.96,0.19094
3709.86,0.19388
3710.76,0.19744
3711.66,0.20275
3712.56,0.20798
3713.46,0.21534
3714.36,0.22337
3715.26,0.22819
3716.16,0.23212
3717.06,0.2313
3717.96,0.22685
3718.86,0.21653
3719.76,0.2033
3720.66,0.19253
3721.56,0.18242
3722.46,0.17844
3723.36,0.1828
3724.26,0.19072
3725.16,0.20106
3726.06,0.21015
3726.96,0.21723
3727.86,0.22085
3728.76,0.221
3729.66,0.22007
3730.56,0.21764
3731.46,0.21036
3732.36,0.20075
3733.26,0.18793
3734.16,0.17527
3735.06,0.16667
3735.96,0.16327
3736.86,0.16558
3737.76,0.17441
3738.66,0.18685
3739.56,0.20016
3740.46,0.21257
3741.36,0.22028
3742.26,0.22363
3743.16,0.22124
3744.06,0.21712
3744.96,0.20936
3745.86,0.20026
3746.76,0.19074
3747.67,0.18189
3748.57,0.17214
3749.47,0.16727
3750.37,0.16697
3751.27,0.17266
3752.17,0.184
3753.07,0.19856
3753.97,0.21344
3754.87,0.22587
3755.77,0.23321
3756.67,0.23501
3757.57,0.23231
3758.47,0.22637
3759.37,0.22221
3760.27,0.2205
3761.17,0.22111
3762.07,0.22538
3762.97,0.2279
3763.87,0.2311
3764.77,0.23335
3765.67,0.23223
3766.57,0.22931
3767.47,0.22321
3768.37,0.21852
3769.27,0.21139
3770.17,0.20802
3771.07,0.20649
3771.97,0.20932
3772.87,0.21505
3773.77,0.22362
3774.67,0.23169
3775.57,0.2389
3776.47,0.24612
3777.37,0.25222
3778.27,0.25779
3779.17,0.26485
3780.07,0.27029
3780.97,0.27485
3781.87,0.27913
3782.77,0.2819
3783.67,0.27994
3784.57,0.2781
3785.47,0.27398
3786.38,0.26648
3787.28,0.26055
3788.18,0.25394
3789.08,0.24994
3789.98,0.24622
3790.88,0.24399
3791.78,0.24103
3792.68,0.23747
3793.58,0.23219
3794.48,0.22348
3795.38,0.21459
3796.28,0.20556
3797.18,0.19637
3798.08,0.19152
3798.98,0.19058
3799.88,0.19578
3800.78,0.20708
3801.68,0.2212
3802.58,0.23602
3803.48,0.24887
3804.38,0.25894
3805.28,0.26524
3806.18,0.26875
3807.08,0.27079
3807.98,0.27219
3808.88,0.27486
3809.78,0.27739
3810.68,0.27861
3811.58,0.27758
3812.48,0.274
3813.38,0.26929
3814.28,0.26203
3815.18,0.25634
3816.08,0.25232
3816.98,0.25221
3817.88,0.2526
3818.78,0.25155
3819.68,0.25208
3820.58,0.24718
3821.48,0.24686
3822.38,0.24351
3823.28,0.24176
3824.18,0.23653
3825.09,0.23349
3825.99,0.22705
3826.89,0.22206
3827.79,0.21736
3828.69,0.21484
3829.59,0.21059
3830.49,0.20585
3831.39,0.19888
3832.29,0.19125
3833.19,0.18106
3834.09,0.17237
3834.99,0.16571
3835.89,0.16257
3836.79,0.16203
3837.69,0.1661
3838.59,0.17153
3839.49,0.18082
3840.39,0.19037
3841.29,0.20132
3842.19,0.21468
3843.09,0.2288
3843.99,0.23906
3844.89,0.24938
3845.79,0.25816
3846.69,0.26324
3847.59,0.2667
3848.49,0.26936
3849.39,0.27091
3850.29,0.27151
3851.19,0.27161
3852.09,0.2739
3852.99,0.27628
3853.89,0.27751
3854.79,0.27499
3855.69,0.27463
3856.59,0.26895
3857.49,0.26346
3858.39,0.26021
3859.29,0.25526
3860.19,0.2554
3861.09,0.25787
3861.99,0.26267
3862.9,0.26949
3863.8,0.27493
3864.7,0.28022
3865.6,0.28141
3866.5,0.28362
3867.4,0.28412
3868.3,0.28279
3869.2,0.28033
3870.1,0.27614
3871.0,0.27161
3871.9,0.26503
3872.8,0.25846
3873.7,0.25643
3874.6,0.25667
3875.5,0.25591
3876.4,0.25764
3877.3,0.25738
3878.2,0.25432
3879.1,0.25253
3880.0,0.25099
3880.9,0.25063
3881.8,0.2507
3882.7,0.24847
3883.6,0.24484
3884.5,0.23745
3885.4,0.22993
3886.3,0.21904
