wave,flux
3700.85,-1.3463491835421184e-06
3701.75,-1.321523995603542e-06
3702.65,-1.2685928938093959e-06
3703.55,-1.182796375479214e-06
3704.45,-1.0855682580852628e-06
3705.35,-1.0006679365489982e-06
3706.25,-9.304852532195684e-07
3707.15,-8.856683962943124e-07
3708.05,-8.804454717087598e-07
3708.96,-9.060298048360849e-07
3709.86,-9.607880649818777e-07
3710.76,-1.0452207974532369e-06
3711.66,-1.1484893163308258e-06
3712.56,-1.2488361374253544e-06
3713.46,-1.325197970981253e-06
3714.36,-1.37602309669765e-06
3715.26,-1.38240392184911e-06
3716.16,-1.3402033724154437e-06
3717.06,-1.258394669819681e-06
3717.96,-1.1537305901251136e-06
3718.86,-1.0296515238879274e-06
3719.76,-9.135297180528962e-07
3720.66,-8.176616870757079e-07
3721.56,-7.663113612514302e-07
3722.46,-7.683249005604246e-07
3723.36,-8.190545934585543e-07
3724.26,-8.930247096566348e-07
3725.16,-9.684325443434441e-07
3726.06,-1.0262538551329975e-06
3726.96,-1.0588739564622529e-06
3727.86,-1.0642905180447016e-06
3728.76,-1.0562659544464407e-06
3729.66,-1.0437356513006201e-06
3730.56,-1.01125429615246e-06
3731.46,-9.674284624129408e-07
3732.36,-8.949429174311703e-07
3733.26,-8.055916808163493e-07
3734.16,-7.229059238731826e-07
3735.06,-6.574690047312468e-07
3735.96,-6.215943839046986e-07
3736.86,-6.289687167343239e-07
3737.76,-6.779622117982724e-07
3738.66,-7.578828257782876e-07
3739.56,-8.492872902609011e-07
3740.46,-9.35363604527735e-07
3741.36,-9.82845135424332e-07
3742.26,-9.956772297943186e-07
3743.16,-9.550500822326977e-07
3744.06,-8.918850148189714e-07
3744.96,-8.218833610214456e-07
3745.86,-7.557678344518297e-07
3746.76,-6.995945388956984e-07
3747.67,-6.673853454388971e-07
3748.57,-6.513441899902415e-07
3749.47,-6.647599654067743e-07
3750.37,-7.09807451474725e-07
3751.27,-7.927039566252707e-07
3752.17,-8.946456388268123e-07
3753.07,-1.00334099998369e-06
3753.97,-1.1036976134887931e-06
3754.87,-1.1620917715655287e-06
3755.77,-1.183971504771995e-06
3756.67,-1.1577357229399678e-06
3757.57,-1.1007547138049132e-06
3758.47,-1.027611599817961e-06
3759.37,-9.74586497357001e-07
3760.27,-9.449295085375534e-07
3761.17,-9.444679074444423e-07
3762.07,-9.590106793817568e-07
3762.97,-9.73789149049604e-07
3763.87,-9.767907240408525e-07
3764.77,-9.837568962336173e-07
3765.67,-9.905027495953013e-07
3766.57,-9.966008407267983e-07
3767.47,-1.0188723645195774e-06
3768.37,-1.0455264254170109e-06
3769.27,-1.0932094941977025e-06
3770.17,-1.143003202567053e-06
3771.07,-1.199484564894122e-06
3771.97,-1.2556095664541525e-06
3772.87,-1.2966553483627332e-06
3773.77,-1.3321990124919126e-06
3774.67,-1.3524266043999547e-06
3775.57,-1.3599548598812844e-06
3776.47,-1.359149755655061e-06
3777.37,-1.3706275713404452e-06
3778.27,-1.3800920814936742e-06
3779.17,-1.4024335952592242e-06
3780.07,-1.4225960222954706e-06
3780.97,-1.450808522832353e-06
3781.87,-1.4770101315068709e-06
3782.77,-1.4869022665812157e-06
3783.67,-1.478205649014424e-06
3784.57,-1.4383299391775704e-06
3785.47,-1.383481757191654e-06
3786.38,-1.3015598496006212e-06
3787.28,-1.2207970177709602e-06
3788.18,-1.1487892612714078e-06
3789.08,-1.0914567333041125e-06
3789.98,-1.0667638142558263e-06
3790.88,-1.0575556727762684e-06
3791.78,-1.0666172727437816e-06
3792.68,-1.0705580973640938e-06
3793.58,-1.0559712871206516e-06
3794.48,-1.0433483054969142e-06
3795.38,-1.0129257140534854e-06
3796.28,-9.782333952750845e-07
3797.18,-9.56410289372009e-07
3798.08,-9.448528826388465e-07
3798.98,-9.499222861233685e-07
3799.88,-9.792098138333758e-07
3800.78,-1.0296195270800695e-06
3801.68,-1.1010192116099167e-06
3802.58,-1.1756023501656952e-06
