wave,flux
3700.85,-6.929578009562507e-07
3701.75,-6.83981168656819e-07
3702.65,-6.575130382232208e-07
3703.55,-6.177577090944884e-07
3704.45,-5.746207894387541e-07
3705.35,-5.353196931712244e-07
3706.25,-4.998643391704982e-07
3707.15,-4.836883980274024e-07
3708.05,-4.801625166437014e-07
3708.96,-4.936843122906147e-07
3709.86,-5.189798763336666e-07
3710.76,-5.517608645455139e-07
3711.66,-5.973940368145652e-07
3712.56,-6.450486028416187e-07
3713.46,-6.814625338579895e-07
3714.36,-7.072058781931504e-07
3715.26,-7.119589542883646e-07
3716.16,-7.038685268061384e-07
3717.06,-6.706898951699911e-07
3717.96,-6.247309151417487e-07
3718.86,-5.677134294473795e-07
3719.76,-5.146118736775847e-07
3720.66,-4.7048853217839096e-07
3721.56,-4.3885485672656837e-07
3722.46,-4.3952843623896246e-07
3723.36,-4.621450964650902e-07
3724.26,-4.954684320402496e-07
3725.16,-5.338116298092291e-07
3726.06,-5.672835820020443e-07
3726.96,-5.750968403844871e-07
3727.86,-5.803949125719152e-07
3728.76,-5.823109397641329e-07
3729.66,-5.729849974939087e-07
3730.56,-5.584716463491684e-07
3731.46,-5.345460943790567e-07
3732.36,-4.992187447544263e-07
3733.26,-4.5666362785541205e-07
3734.16,-4.118068149084745e-07
3735.06,-3.832976597384365e-07
3735.96,-3.674279030471984e-07
3736.86,-3.7302310421207685e-07
3737.76,-3.996129784624367e-07
3738.66,-4.42234686936722e-07
3739.56,-4.881562109724621e-07
3740.46,-5.284706890277664e-07
3741.36,-5.551523014207011e-07
3742.26,-5.596810395127841e-07
3743.16,-5.457965699156145e-07
3744.06,-5.157622318148092e-07
3744.96,-4.797031125153978e-07
3745.86,-4.4729572752186505e-07
3746.76,-4.1822006808095076e-07
3747.67,-3.9535383776550835e-07
3748.57,-3.852919153991657e-07
3749.47,-3.860479323622407e-07
3750.37,-4.0561182212238746e-07
3751.27,-4.4197937407132663e-07
3752.17,-4.941279310998815e-07
3753.07,-5.508523367784777e-07
3753.97,-6.025521507321694e-07
3754.87,-6.346744837110922e-07
3755.77,-6.475839436785627e-07
3756.67,-6.378518965504928e-07
3757.57,-6.107781785035556e-07
3758.47,-5.732431588436863e-07
3759.37,-5.48463226492617e-07
3760.27,-5.352718740224451e-07
3761.17,-5.355786484608686e-07
3762.07,-5.437232837868888e-07
3762.97,-5.532414156914326e-07
3763.87,-5.585884011858586e-07
3764.77,-5.60382024408946e-07
3765.67,-5.611822181817951e-07
3766.57,-5.607240080385544e-07
3767.47,-5.661472714360984e-07
3768.37,-5.722104367764971e-07
3769.27,-5.861233188342433e-07
3770.17,-6.018504405480193e-07
3771.07,-6.249832957799002e-07
3771.97,-6.489472157913332e-07
3772.87,-6.724771926058024e-07
3773.77,-6.915031453370728e-07
3774.67,-7.106675202714145e-07
3775.57,-7.166310797091757e-07
3776.47,-7.249357359378525e-07
3777.37,-7.3373164256316e-07
3778.27,-7.376597066831329e-07
3779.17,-7.516867755472521e-07
3780.07,-7.651529809055029e-07
3780.97,-7.821009004579623e-07
3781.87,-7.935390500395302e-07
3782.77,-7.998794553564412e-07
3783.67,-7.991348297205206e-07
3784.57,-7.817286472410129e-07
3785.47,-7.554735652126345e-07
3786.38,-7.183743319908646e-07
3787.28,-6.780976047251773e-07
3788.18,-6.405902340963449e-07
3789.08,-6.165319222738306e-07
3789.98,-6.015027045779542e-07
3790.88,-5.974602742951757e-07
3791.78,-5.970130623706526e-07
3792.68,-5.971567085548665e-07
3793.58,-5.893283493153882e-07
3794.48,-5.747470879554779e-07
3795.38,-5.578738007193466e-07
3796.28,-5.409707367614448e-07
3797.18,-5.243135153811817e-07
3798.08,-5.163747999331888e-07
3798.98,-5.195436626249319e-07
3799.88,-5.366402005772299e-07
3800.78,-5.631337687009978e-07
3801.68,-6.035820651560972e-07
3802.58,-6.426336138275288e-07
3803.48,-6.779461864864134e-07
3804.38,-7.037946424305905e-07
3805.28,-7.165040303994128e-07
3806.18,-7.169667950570563e-07
3807.08,-7.143192247136083e-07
3807.98,-7.109565150917101e-07
3808.88,-7.16334620194706e-07
3809.78,-7.229802113048939e-07
3810.68,-7.269535105027542e-07
3811.58,-7.211765936903622e-07
3812.48,-7.05459265748592e-07
3813.38,-6.727470550567062e-07
3814.28,-6.356904664889484e-07
3815.18,-5.977984878296003e-07
3816.08,-5.701347573725663e-07
3816.98,-5.51954804199963e-07
3817.88,-5.404985323791732e-07
3818.78,-5.344478534253483e-07
3819.68,-5.237344585491466e-07
3820.58,-5.113154490923107e-07
3821.48,-5.046965071639195e-07
3822.38,-4.956283841624345e-07
3823.28,-4.89715267286844e-07
3824.18,-4.771937637883179e-07
3825.09,-4.614554788756917e-07
3825.99,-4.451454145974716e-07
3826.89,-4.3052559479401534e-07
3827.79,-4.23742587056749e-07
3828.69,-4.2212510942563837e-07
3829.59,-4.26501223701891e-07
3830.49,-4.273896819250097e-07
3831.39,-4.2503274544463734e-07
3832.29,-4.1791173341406375e-07
3833.19,-4.1062120008838595e-07
3834.09,-4.0363695582465746e-07
3834.99,-4.0027403601235583e-07
3835.89,-4.0229879948319993e-07
3836.79,-4.052032434512021e-07
3837.69,-4.106652291644909e-07
3838.59,-4.1295700801522914e-07
3839.49,-4.1996136937547594e-07
3840.39,-4.351465410388892e-07
3841.29,-4.55611336717206e-07
3842.19,-4.923878122557006e-07
3843.09,-5.285448860415665e-07
3843.99,-5.684540121291166e-07
3844.89,-5.952851538665825e-07
3845.79,-6.183661321139863e-07
3846.69,-6.315041017609883e-07
3847.59,-6.361488253479722e-07
3848.49,-6.371078185409906e-07
3849.39,-6.323807302415884e-07
3850.29,-6.27929532222756e-07
3851.19,-6.258630140902889e-07
3852.09,-6.238494905702813e-07
3852.99,-6.206334561883136e-07
3853.89,-6.175256126714991e-07
3854.79,-6.101237107897625e-07
3855.69,-5.934949039332474e-07
3856.59,-5.775236573426999e-07
3857.49,-5.553954939859489e-07
3858.39,-5.387419039371036e-07
3859.29,-5.225581547744533e-07
3860.19,-5.195715550804865e-07
3861.09,-5.317789547623873e-07
3861.99,-5.589615742733984e-07
3862.9,-5.901052686557263e-07
3863.8,-6.224115571687668e-07
3864.7,-6.436895351474987e-07
3865.6,-6.530430517319795e-07
3866.5,-6.518863211562857e-07
3867.4,-6.43606829198922e-07
3868.3,-6.285912251632391e-07
3869.2,-6.109969936470955e-07
3870.1,-5.891921079937044e-07
3871.0,-5.751328117198972e-07
3871.9,-5.6643251633261e-07
3872.8,-5.676914544648253e-07
3873.7,-5.841785502046203e-07
3874.6,-6.058599889582383e-07
3875.5,-6.344067762074617e-07
3876.4,-6.459498575255782e-07
3877.3,-6.474001575208349e-07
3878.2,-6.37853150854091e-07
3879.1,-6.235454395619749e-07
3880.0,-6.119666757046391e-07
3880.9,-6.056467098878228e-07
3881.8,-6.056564729750921e-07
3882.7,-6.070763194480357e-07
3883.6,-6.116158053387269e-07
3884.5,-6.126894934631935e-07
3885.4,-6.084025228195198e-07
3886.3,-6.013356006701634e-07
3887.2,-5.908319843856401e-07
3888.1,-5.892012347893188e-07
3889.0,-5.960235494237477e-07
3889.9,-6.193414578353678e-07
3890.8,-6.553779962104751e-07
3891.7,-6.946208825387856e-07
3892.6,-7.347641202371423e-07
3893.5,-7.683257719758762e-07
3894.4,-7.912454392082161e-07
3895.3,-8.026020316386733e-07
3896.2,-8.051042485389631e-07
3897.1,-8.048683222866577e-07
3898.0,-8.100609190012987e-07
3898.9,-8.149636929219037e-07
3899.8,-8.123436040436342e-07
3900.7,-8.167775698297298e-07
3901.6,-8.157700998978865e-07
3902.51,-8.06857447885173e-07
3903.41,-7.948010529767894e-07
3904.31,-7.848239724673477e-07
3905.21,-7.736868231145986e-07
3906.11,-7.728743749743669e-07
3907.01,-7.882536883853043e-07
3907.91,-8.139633441262692e-07
