wave,flux
3700.85,-1.3024726183365247e-06
3701.75,-1.2833445695222499e-06
3702.65,-1.256874736095531e-06
3703.55,-1.2048539829565952e-06
3704.45,-1.1531114245255316e-06
3705.35,-1.1080202902261605e-06
3706.25,-1.078901151495597e-06
3707.15,-1.0733881379355439e-06
3708.05,-1.08635353322277e-06
3708.96,-1.0988367802475555e-06
3709.86,-1.1236249616395488e-06
3710.76,-1.1516348649068269e-06
3711.66,-1.1949445020733163e-06
3712.56,-1.238074968522573e-06
3713.46,-1.2911422514900849e-06
3714.36,-1.341780994017934e-06
3715.26,-1.373821364972274e-06
3716.16,-1.399090075435196e-06
3717.06,-1.3926081840030214e-06
3717.96,-1.3541714369868408e-06
3718.86,-1.2916488667705957e-06
3719.76,-1.2192352953021035e-06
3720.66,-1.1396764444006101e-06
3721.56,-1.0874707616536533e-06
3722.46,-1.069499468238193e-06
3723.36,-1.092840295567195e-06
3724.26,-1.157229224773039e-06
3725.16,-1.227212503935163e-06
3726.06,-1.288710096836043e-06
3726.96,-1.3338011740894387e-06
3727.86,-1.359027410853736e-06
3728.76,-1.3658254729172708e-06
3729.66,-1.3635631831925504e-06
3730.56,-1.345592492594737e-06
3731.46,-1.3000311410319285e-06
3732.36,-1.2379342274507801e-06
3733.26,-1.1526622115279497e-06
3734.16,-1.07932080985929e-06
3735.06,-1.0207778190030103e-06
3735.96,-1.0007379000314233e-06
3736.86,-1.02021985630806e-06
3737.76,-1.0792379428503262e-06
3738.66,-1.1687772339001604e-06
3739.56,-1.2646109868483088e-06
3740.46,-1.3394914578397636e-06
3741.36,-1.403947449158716e-06
3742.26,-1.4260667991604439e-06
3743.16,-1.4126490481110954e-06
3744.06,-1.381755927363156e-06
3744.96,-1.3255261216798331e-06
3745.86,-1.2720926939878682e-06
3746.76,-1.2136569818284626e-06
3747.67,-1.1485139379120956e-06
3748.57,-1.1015791884146881e-06
3749.47,-1.074031545172862e-06
3750.37,-1.0798806592896915e-06
3751.27,-1.127342292492907e-06
3752.17,-1.2122584548562276e-06
3753.07,-1.3203165818432463e-06
3753.97,-1.4200395981343625e-06
3754.87,-1.521116907129864e-06
3755.77,-1.5704540327290476e-06
3756.67,-1.5804547568585386e-06
3757.57,-1.555303540092747e-06
3758.47,-1.5207362186881107e-06
3759.37,-1.4862347759683362e-06
3760.27,-1.4756005017932984e-06
3761.17,-1.4903316930322633e-06
3762.07,-1.5072558883019228e-06
3762.97,-1.537363728648527e-06
3763.87,-1.5688692115842507e-06
3764.77,-1.5773699383633652e-06
3765.67,-1.5767788920557485e-06
3766.57,-1.5604300331660232e-06
3767.47,-1.5306239999012777e-06
3768.37,-1.506846242272266e-06
3769.27,-1.474389996679802e-06
3770.17,-1.4553475461847088e-06
3771.07,-1.4617215001144676e-06
3771.97,-1.4817362208706442e-06
3772.87,-1.5372254446735782e-06
3773.77,-1.6030931479883491e-06
3774.67,-1.6548107157950641e-06
3775.57,-1.7174414447942292e-06
3776.47,-1.775050372490826e-06
3777.37,-1.813960555825914e-06
3778.27,-1.8574689952801207e-06
3779.17,-1.9042430862615358e-06
3780.07,-1.9569149890400197e-06
3780.97,-1.995141462095853e-06
3781.87,-2.0449254756477573e-06
3782.77,-2.062792603684219e-06
3783.67,-2.0580573617249523e-06
3784.57,-2.0436651136176856e-06
3785.47,-2.0096694166676687e-06
3786.38,-1.967259801250945e-06
3787.28,-1.91520178157886e-06
3788.18,-1.8620160648972342e-06
3789.08,-1.8339778176207987e-06
3789.98,-1.8088278358039194e-06
3790.88,-1.7996213869901173e-06
3791.78,-1.7791599511742977e-06
3792.68,-1.7630876433020239e-06
3793.58,-1.7199470060625003e-06
3794.48,-1.675713735260359e-06
3795.38,-1.613895547866329e-06
3796.28,-1.5441694238997846e-06
3797.18,-1.4840403146889044e-06
3798.08,-1.4467705311670004e-06
3798.98,-1.443238573229528e-06
3799.88,-1.4990108733245095e-06
3800.78,-1.5756496911551906e-06
3801.68,-1.6953441451677615e-06
3802.58,-1.8201458811743071e-06
3803.48,-1.9273357074231584e-06
3804.38,-2.0178534058510886e-06
3805.28,-2.0711695625143075e-06
3806.18,-2.0996191924154654e-06
3807.08,-2.119623481289164e-06
3807.98,-2.137672182945322e-06
3808.88,-2.1573959890207324e-06
3809.78,-2.1879553446195363e-06
3810.68,-2.2037601046679525e-06
3811.58,-2.2078815902879603e-06
3812.48,-2.179600759806765e-06
3813.38,-2.130061419846915e-06
3814.28,-2.083205629085195e-06
3815.18,-2.0298327174311385e-06
3816.08,-2.006650602148245e-06
3816.98,-1.9928424636228104e-06
3817.88,-2.0027747889131055e-06
3818.78,-2.0089028341264335e-06
3819.68,-1.9960870238473907e-06
3820.58,-1.983676518713531e-06
3821.48,-1.965069043787739e-06
3822.38,-1.9545381120545784e-06
3823.28,-1.9377857442213245e-06
3824.18,-1.9060117729394432e-06
3825.09,-1.8626543817452039e-06
3825.99,-1.8255884676565396e-06
3826.89,-1.782831728796915e-06
3827.79,-1.7524540043884635e-06
3828.69,-1.7310990685505774e-06
3829.59,-1.7108785780358464e-06
3830.49,-1.6827067627114731e-06
3831.39,-1.6341520901261666e-06
3832.29,-1.568200734217422e-06
3833.19,-1.5004807851186131e-06
3834.09,-1.4369986919264797e-06
3834.99,-1.3877989444131611e-06
3835.89,-1.3704829617854365e-06
3836.79,-1.3734448118119834e-06
3837.69,-1.4026927065435291e-06
3838.59,-1.454268168635618e-06
3839.49,-1.5189137436591593e-06
3840.39,-1.6100858112502325e-06
3841.29,-1.7222053798901966e-06
3842.19,-1.8427398508550777e-06
3843.09,-1.9671558890439754e-06
3843.99,-2.0796760463292107e-06
3844.89,-2.1798366718234948e-06
3845.79,-2.2556448618630174e-06
3846.69,-2.316829443486677e-06
3847.59,-2.350230103517365e-06
3848.49,-2.3825481312689023e-06
3849.39,-2.404282334656906e-06
3850.29,-2.406001165859589e-06
3851.19,-2.434534403360662e-06
3852.09,-2.4622146490186927e-06
3852.99,-2.4636998644460824e-06
3853.89,-2.478292608967749e-06
3854.79,-2.4770374592918043e-06
3855.69,-2.465976022753863e-06
3856.59,-2.4138353642670543e-06
3857.49,-2.385407555485997e-06
3858.39,-2.3410621904687855e-06
3859.29,-2.3102548796874914e-06
3860.19,-2.3182952856532408e-06
3861.09,-2.3466515857709943e-06
3861.99,-2.4128352141141526e-06
3862.9,-2.482969649032917e-06
3863.8,-2.548304702903597e-06
3864.7,-2.6088760757528385e-06
3865.6,-2.6449097138411717e-06
3866.5,-2.661348514344893e-06
3867.4,-2.666167393664094e-06
3868.3,-2.652819585502352e-06
3869.2,-2.6273162126355447e-06
3870.1,-2.5975785683709078e-06
3871.0,-2.559494550326682e-06
3871.9,-2.510460390538072e-06
3872.8,-2.4680452300889362e-06
3873.7,-2.4506149495441787e-06
3874.6,-2.4625171172431487e-06
3875.5,-2.48953818865736e-06
3876.4,-2.490923074197916e-06
3877.3,-2.500519473716816e-06
3878.2,-2.482930346063028e-06
3879.1,-2.47607957979093e-06
3880.0,-2.4535768685806526e-06
3880.9,-2.4533767049518214e-06
3881.8,-2.4596922545237366e-06
3882.7,-2.43789033553385e-06
3883.6,-2.4213003190301438e-06
3884.5,-2.360968609822915e-06
3885.4,-2.2970015775545418e-06
3886.3,-2.199056626773875e-06
3887.2,-2.1022482200781875e-06
3888.1,-2.0266095640367686e-06
3889.0,-1.984484469246761e-06
3889.9,-1.9841289428331606e-06
3890.8,-2.0472602748239877e-06
3891.7,-2.1448362366035876e-06
3892.6,-2.253612075605261e-06
3893.5,-2.3667873654288424e-06
3894.4,-2.4673095700238155e-06
3895.3,-2.523934863331389e-06
3896.2,-2.6049298363298694e-06
3897.1,-2.65444289827994e-06
3898.0,-2.709645282723831e-06
3898.9,-2.7524941265445774e-06
3899.8,-2.7789268705217156e-06
3900.7,-2.8118147126279165e-06
3901.6,-2.8313474500951263e-06
3902.51,-2.8567806993583757e-06
3903.41,-2.8468108164378253e-06
3904.31,-2.838059024963746e-06
3905.21,-2.8393412984443066e-06
3906.11,-2.839300861225879e-06
3907.01,-2.8764194388391853e-06
3907.91,-2.9161533116010756e-06
3908.81,-2.988010513023274e-06
3909.71,-3.085439816168063e-06
3910.61,-3.168271386337055e-06
3911.51,-3.2200503393099487e-06
3912.41,-3.274011144478634e-06
3913.31,-3.2647194722657076e-06
3914.21,-3.268789720198886e-06
3915.11,-3.24712560197752e-06
3916.01,-3.2290238602322463e-06
3916.91,-3.202307465783467e-06
3917.81,-3.1572594975939926e-06
3918.71,-3.1120263056863343e-06
3919.61,-3.0582788013881127e-06
3920.51,-3.0230618336468226e-06
3921.41,-3.0126294016118043e-06
3922.31,-2.980924944501626e-06
3923.21,-2.963439078620943e-06
3924.11,-2.938757054260772e-06
3925.01,-2.8969374992324757e-06
3925.91,-2.823606061886931e-06
3926.81,-2.7085390919360227e-06
3927.71,-2.556398330835149e-06
3928.61,-2.3564971087978634e-06
3929.51,-2.138484487435101e-06
3930.41,-1.8952176590531882e-06
3931.31,-1.6637403759583653e-06
3932.21,-1.4427379785405816e-06
3933.11,-1.2644366250050897e-06
3934.01,-1.1628340414781919e-06
3934.91,-1.1490444371375828e-06
3935.81,-1.226914449812914e-06
3936.71,-1.385294741384908e-06
3937.61,-1.6053886885756618e-06
3938.51,-1.864528297310113e-06
3939.42,-2.1306863538350806e-06
3940.32,-2.3788180604301884e-06
3941.22,-2.576405789170814e-06
3942.12,-2.7261792342416506e-06
3943.02,-2.844367564540324e-06
3943.92,-2.946534660310809e-06
3944.82,-3.0419750037999696e-06
3945.72,-3.128006147400577e-06
3946.62,-3.222920563089011e-06
3947.52,-3.3114957753158035e-06
3948.42,-3.3702688803018113e-06
3949.32,-3.432532676997432e-06
3950.22,-3.4916085780931018e-06
3951.12,-3.5243542498786197e-06
3952.02,-3.564661578511008e-06
3952.92,-3.589601109295661e-06
3953.82,-3.6212021421577134e-06
3954.72,-3.6384417057388895e-06
3955.62,-3.64170164750757e-06
3956.52,-3.6141644870051246e-06
3957.42,-3.6112110325713314e-06
3958.32,-3.568770652909625e-06
3959.22,-3.5317824185933853e-06
3960.12,-3.452625155871339e-06
3961.02,-3.3366879890111284e-06
3961.92,-3.188506531368313e-06
3962.82,-2.9866325473550647e-06
3963.72,-2.789180174556709e-06
3964.62,-2.5652030901636616e-06
3965.52,-2.3096554276001985e-06
3966.42,-2.0496862412270662e-06
3967.32,-1.7973440910328542e-06
3968.22,-1.5805851302847928e-06
3969.12,-1.4585156658840746e-06
3970.02,-1.4257923486348927e-06
3970.92,-1.4988869907073811e-06
3971.82,-1.6662448358072812e-06
3972.72,-1.917255962450027e-06
3973.62,-2.1968520228897695e-06
3974.52,-2.5011651755760005e-06
3975.42,-2.7820935077685344e-06
3976.32,-3.0517373331499487e-06
3977.22,-3.3013694675957553e-06
3978.13,-3.5224157551052633e-06
3979.03,-3.695627204826525e-06
3979.93,-3.864143406107605e-06
3980.83,-3.991054223934233e-06
3981.73,-4.0776579155166315e-06
3982.63,-4.118475435833618e-06
3983.53,-4.1774093672808615e-06
3984.43,-4.205335795459227e-06
3985.33,-4.264414718590191e-06
3986.23,-4.329133721855751e-06
3987.13,-4.387751847129583e-06
3988.03,-4.447423275422534e-06
3988.93,-4.4889088481086144e-06
3989.83,-4.55195854251181e-06
3990.73,-4.626872083149991e-06
3991.63,-4.654739439309015e-06
3992.53,-4.7272946062905846e-06
3993.43,-4.742197530278815e-06
3994.33,-4.775736282330984e-06
3995.23,-4.739321785134077e-06
3996.13,-4.70664370033079e-06
3997.03,-4.681460396664428e-06
3997.93,-4.677882571590612e-06
3998.83,-4.70255812572257e-06
3999.73,-4.772437942891814e-06
4000.63,-4.84256890886485e-06
4001.53,-4.933823768160244e-06
4002.43,-4.970538577939787e-06
4003.33,-5.002725253781469e-06
4004.23,-4.969722342003534e-06
4005.13,-4.9220687744733376e-06
4006.03,-4.889589600572191e-06
