wave,flux
3700.85,0.68565
3701.75,0.67786
3702.65,0.66016
3703.55,0.63678
3704.45,0.61726
3705.35,0.60135
3706.25,0.59672
3707.15,0.59916
3708.05,0.60959
3708.96,0.61313
3709.86,0.61682
3710.76,0.62218
3711.66,0.62599
3712.56,0.63376
3713.46,0.65206
3714.36,0.67453
3715.26,0.69589
3716.16,0.71335
3717.06,0.71659
3717.96,0.70813
3718.86,0.68173
3719.76,0.64532
3720.66,0.61351
3721.56,0.58186
3722.46,0.57246
3723.36,0.57944
3724.26,0.60592
3725.16,0.63757
3726.06,0.67172
3726.96,0.69567
3727.86,0.71074
3728.76,0.72019
3729.66,0.71663
3730.56,0.69998
3731.46,0.67483
3732.36,0.63717
3733.26,0.59488
3734.16,0.55746
3735.06,0.53255
3735.96,0.53077
3736.86,0.5477
3737.76,0.58232
3738.66,0.63129
3739.56,0.67698
3740.46,0.71856
3741.36,0.74308
3742.26,0.75757
3743.16,0.75429
3744.06,0.73508
3744.96,0.71424
3745.86,0.68247
3746.76,0.64897
3747.67,0.60699
3748.57,0.57398
3749.47,0.54538
3750.37,0.53741
3751.27,0.54745
3752.17,0.58136
3753.07,0.62718
3753.97,0.67741
3754.87,0.72296
3755.77,0.75436
3756.67,0.77831
3757.57,0.78191
3758.47,0.77885
3759.37,0.77656
3760.27,0.77626
3761.17,0.78148
3762.07,0.79405
3762.97,0.79856
3763.87,0.79922
3764.77,0.79263
3765.67,0.77452
3766.57,0.75505
3767.47,0.72349
3768.37,0.68772
3769.27,0.65886
3770.17,0.63167
3771.07,0.61789
3771.97,0.6268
3772.87,0.64351
3773.77,0.67866
3774.67,0.71437
3775.57,0.75372
3776.47,0.79056
3777.37,0.82513
3778.27,0.8595
3779.17,0.89195
3780.07,0.91798
3780.97,0.94001
3781.87,0.95431
3782.77,0.96939
3783.67,0.97379
3784.57,0.96664
3785.47,0.95683
3786.38,0.93604
3787.28,0.91406
3788.18,0.89406
3789.08,0.8772
3789.98,0.86004
3790.88,0.84301
3791.78,0.82124
3792.68,0.79418
3793.58,0.76
3794.48,0.72286
3795.38,0.67972
3796.28,0.6374
3797.18,0.60233
3798.08,0.57968
3798.98,0.57633
3799.88,0.59727
3800.78,0.63362
3801.68,0.68635
3802.58,0.73742
3803.48,0.78823
3804.38,0.82894
3805.28,0.8663
3806.18,0.8912
3807.08,0.90926
3807.98,0.93223
3808.88,0.9512
3809.78,0.96784
3810.68,0.98171
3811.58,0.99268
3812.48,0.99296
3813.38,0.97951
3814.28,0.9743
3815.18,0.96646
3816.08,0.96254
3816.98,0.96443
3817.88,0.96517
3818.78,0.96943
3819.68,0.96355
3820.58,0.94957
3821.48,0.9408
3822.38,0.9333
3823.28,0.91101
3824.18,0.89623
3825.09,0.8696
3825.99,0.85015
3826.89,0.82972
3827.79,0.80578
3828.69,0.78232
3829.59,0.7568
3830.49,0.72786
3831.39,0.69257
3832.29,0.65029
3833.19,0.60831
3834.09,0.56949
3834.99,0.54263
3835.89,0.52293
3836.79,0.5244
3837.69,0.54021
3838.59,0.5686
3839.49,0.60583
3840.39,0.65113
3841.29,0.69887
3842.19,0.74847
3843.09,0.79612
3843.99,0.83637
3844.89,0.87567
3845.79,0.90244
3846.69,0.92957
3847.59,0.9492
3848.49,0.96558
3849.39,0.97972
3850.29,0.98876
3851.19,1.0036
3852.09,1.015
3852.99,1.0236
3853.89,1.0332
3854.79,1.0388
3855.69,1.04
3856.59,1.0344
3857.49,1.0282
3858.39,1.0254
3859.29,1.0176
3860.19,1.0237
3861.09,1.0368
3861.99,1.0413
3862.9,1.0566
3863.8,1.0708
3864.7,1.0741
3865.6,1.0767
3866.5,1.0797
3867.4,1.0746
3868.3,1.0651
3869.2,1.0625
3870.1,1.0537
3871.0,1.0346
3871.9,1.0204
3872.8,1.0101
3873.7,0.99799
3874.6,0.98963
3875.5,0.98757
3876.4,0.97553
3877.3,0.96359
3878.2,0.94405
3879.1,0.92346
3880.0,0.90824
3880.9,0.89242
3881.8,0.87577
3882.7,0.85126
3883.6,0.82649
3884.5,0.7952
3885.4,0.7583
3886.3,0.71382
3887.2,0.66824
3888.1,0.63422
3889.0,0.6105
3889.9,0.60157
3890.8,0.61228
3891.7,0.64052
3892.6,0.68224
3893.5,0.7244
3894.4,0.76187
3895.3,0.80107
3896.2,0.83057
3897.1,0.8588
3898.0,0.88426
3898.9,0.90775
3899.8,0.92832
3900.7,0.94346
3901.6,0.9574
3902.51,0.97155
3903.41,0.98538
3904.31,0.99185
3905.21,1.0004
3906.11,1.0086
3907.01,1.021
3907.91,1.0414
3908.81,1.0575
3909.71,1.0773
3910.61,1.0917
3911.51,1.1089
3912.41,1.1202
3913.31,1.1172
3914.21,1.1156
3915.11,1.1148
3916.01,1.1071
3916.91,1.1025
3917.81,1.0941
3918.71,1.0878
3919.61,1.086
3920.51,1.0747
3921.41,1.0743
3922.31,1.0757
3923.21,1.0758
3924.11,1.0723
3925.01,1.0644
3925.91,1.0453
3926.81,1.0199
3927.71,0.99317
3928.61,0.9487
3929.51,0.89515
3930.41,0.83053
3931.31,0.75921
3932.21,0.69704
3933.11,0.63114
3934.01,0.60151
3934.91,0.59282
3935.81,0.61591
3936.71,0.66994
3937.61,0.73544
3938.51,0.80713
3939.42,0.87809
3940.32,0.93131
3941.22,0.97243
3942.12,0.99763
3943.02,1.0226
3943.92,1.0284
3944.82,1.0423
3945.72,1.05
3946.62,1.0616
3947.52,1.0629
3948.42,1.0694
3949.32,1.0686
3950.22,1.0722
3951.12,1.0712
3952.02,1.0717
3952.92,1.0623
3953.82,1.0607
3954.72,1.0548
3955.62,1.0499
3956.52,1.0344
3957.42,1.0189
3958.32,0.99915
3959.22,0.98225
3960.12,0.95793
3961.02,0.92406
3961.92,0.88627
3962.82,0.84243
3963.72,0.78732
3964.62,0.72869
3965.52,0.66661
3966.42,0.59443
3967.32,0.52897
3968.22,0.46884
3969.12,0.42703
3970.02,0.41078
3970.92,0.41754
3971.82,0.4516
3972.72,0.50099
3973.62,0.56664
3974.52,0.63172
3975.42,0.69942
3976.32,0.75819
3977.22,0.81209
3978.13,0.86197
3979.03,0.90182
3979.93,0.93951
3980.83,0.97223
3981.73,0.99144
3982.63,1.014
3983.53,1.0258
3984.43,1.0402
3985.33,1.0582
3986.23,1.0712
3987.13,1.0891
3988.03,1.1002
3988.93,1.1151
3989.83,1.1309
3990.73,1.1407
3991.63,1.1525
3992.53,1.16
3993.43,1.1681
3994.33,1.167
3995.23,1.1667
3996.13,1.1599
3997.03,1.1578
3997.93,1.1549
3998.83,1.1533
3999.73,1.1682
4000.63,1.1753
4001.53,1.1951
4002.43,1.1996
4003.33,1.2038
4004.23,1.1983
4005.13,1.193
4006.03,1.1862
4006.93,1.1863
4007.83,1.1917
4008.73,1.2026
4009.63,1.2145
4010.53,1.2197
4011.43,1.2277
4012.33,1.2287
4013.23,1.232
4014.13,1.2377
4015.03,1.238
4015.93,1.2385
4016.84,1.2375
4017.74,1.2453
4018.64,1.248
4019.54,1.2549
4020.44,1.2512
4021.34,1.2569
4022.24,1.2473
4023.14,1.2547
4024.04,1.246
4024.94,1.2475
4025.84,1.2523
4026.74,1.2575
4027.64,1.2577
4028.54,1.2543
4029.44,1.2466
4030.34,1.2333
4031.24,1.2201
4032.14,1.2065
4033.04,1.2029
4033.94,1.2016
4034.84,1.211
4035.74,1.2261
4036.64,1.2441
4037.54,1.2628
4038.44,1.2761
4039.34,1.2805
4040.24,1.277
4041.14,1.2737
4042.04,1.261
4042.94,1.2539
4043.84,1.2362
4044.74,1.2238
4045.64,1.2044
4046.54,1.2003
4047.44,1.2047
4048.34,1.2173
4049.24,1.2303
4050.14,1.2394
4051.04,1.2461
4051.94,1.2527
4052.84,1.2551
4053.74,1.246
4054.65,1.2347
4055.55,1.2271
4056.45,1.2239
4057.35,1.22
4058.25,1.2249
4059.15,1.2254
4060.05,1.2264
4060.95,1.2232
4061.85,1.2158
4062.75,1.2123
4063.65,1.2015
4064.55,1.1928
4065.45,1.1849
4066.35,1.1877
4067.25,1.1981
4068.15,1.2055
4069.05,1.206
4069.95,1.2118
4070.85,1.2077
4071.75,1.2043
4072.65,1.2023
4073.55,1.1905
4074.45,1.1835
4075.35,1.1691
4076.25,1.153
4077.15,1.14
4078.05,1.134
4078.95,1.1257
4079.85,1.131
4080.75,1.1422
4081.65,1.1481
4082.55,1.1547
4083.45,1.1596
4084.35,1.1513
4085.25,1.148
4086.15,1.1439
4087.05,1.1453
4087.95,1.1478
4088.85,1.1446
4089.75,1.1436
4090.65,1.1383
4091.55,1.1238
4092.45,1.1078
4093.36,1.085
4094.26,1.0585
4095.16,1.0305
4096.06,0.99872
4096.96,0.95988
4097.86,0.92135
4098.76,0.8755
4099.66,0.82617
4100.56,0.7837
4101.46,0.74319
4102.36,0.72649
4103.26,0.72922
4104.16,0.74459
4105.06,0.78104
4105.96,0.82536
4106.86,0.87183
4107.76,0.90926
4108.66,0.94513
4109.56,0.97577
4110.46,0.99931
4111.36,1.0177
4112.26,1.0415
4113.16,1.063
4114.06,1.0832
4114.96,1.1061
4115.86,1.1189
4116.76,1.1259
4117.66,1.1364
4118.56,1.1345
4119.46,1.1407
4120.36,1.1417
4121.26,1.1445
4122.16,1.1539
4123.06,1.1589
4123.96,1.1587
4124.86,1.1685
4125.76,1.1738
4126.66,1.1833
4127.56,1.1809
4128.46,1.1772
4129.36,1.1764
4130.26,1.1714
4131.17,1.1711
4132.06,1.1671
4132.97,1.1638
4133.87,1.169
4134.77,1.1765
4135.67,1.1848
4136.57,1.1945
4137.47,1.2123
4138.37,1.2208
4139.27,1.2315
4140.17,1.2308
4141.07,1.2328
4141.97,1.2241
4142.87,1.2139
4143.77,1.2039
4144.67,1.1976
4145.57,1.1942
4146.47,1.2051
4147.37,1.2102
4148.27,1.2192
4149.17,1.222
4150.07,1.2248
4150.97,1.2259
4151.87,1.2219
4152.77,1.215
4153.67,1.2136
4154.57,1.2102
4155.47,1.2038
4156.37,1.2114
4157.27,1.2136
4158.17,1.216
4159.07,1.2248
4159.97,1.2318
4160.87,1.2353
4161.77,1.2418
4162.67,1.246
4163.57,1.2533
4164.47,1.2461
4165.37,1.253
4166.27,1.2451
4167.17,1.2392
4168.07,1.2408
4168.98,1.2354
4169.88,1.2237
4170.78,1.2152
4171.68,1.2057
4172.58,1.1849
4173.48,1.1731
4174.38,1.1735
4175.28,1.1697
4176.18,1.1712
4177.08,1.1743
4177.98,1.181
4178.88,1.1909
4179.78,1.1927
4180.68,1.2017
4181.58,1.2011
4182.48,1.2141
4183.38,1.2141
4184.28,1.215
4185.18,1.2174
4186.08,1.2211
4186.98,1.2136
4187.88,1.2126
4188.78,1.2092
4189.68,1.2178
4190.58,1.2194
4191.48,1.2261
4192.38,1.2272
4193.28,1.2306
4194.18,1.2341
4195.08,1.229
4195.98,1.2222
4196.88,1.2142
4197.78,1.2007
4198.68,1.1924
4199.58,1.1819
4200.48,1.1736
4201.38,1.176
4202.28,1.1738
4203.18,1.1825
4204.08,1.1877
4204.98,1.1917
4205.88,1.2033
4206.79,1.2092
4207.69,1.2206
4208.59,1.2304
4209.49,1.2299
4210.39,1.2342
4211.29,1.2322
4212.19,1.2336
4213.09,1.2331
4213.99,1.2217
4214.89,1.219
4215.79,1.2077
4216.69,1.2059
4217.59,1.2073
4218.49,1.2146
4219.39,1.2214
4220.29,1.2226
4221.19,1.2244
4222.09,1.2252
4222.99,1.2139
4223.89,1.1952
4224.79,1.1674
4225.69,1.1467
4226.59,1.1285
4227.49,1.1211
4228.39,1.1297
4229.29,1.1436
4230.19,1.1668
4231.09,1.1857
4231.99,1.1933
4232.89,1.2024
4233.79,1.2044
4234.69,1.2018
4235.59,1.193
4236.49,1.1913
4237.39,1.1869
4238.29,1.1852
4239.19,1.1932
4240.09,1.1919
4240.99,1.2045
4241.89,1.21
4242.79,1.2128
4243.69,1.22
4244.59,1.215
4245.5,1.2207
4246.4,1.2079
4247.3,1.2004
4248.2,1.19
4249.1,1.1862
4250.0,1.1748
4250.9,1.1829
4251.8,1.1842
4252.7,1.1889
4253.6,1.1924
4254.5,1.1938
4255.4,1.1977
4256.3,1.2004
4257.2,1.2051
4258.1,1.2044
4259.0,1.201
4259.9,1.1932
4260.8,1.1878
4261.7,1.1864
4262.6,1.1902
4263.5,1.2082
4264.4,1.2148
4265.3,1.2223
4266.2,1.2296
4267.1,1.227
4268.0,1.2185
4268.9,1.2074
4269.8,1.1889
4270.7,1.1734
4271.6,1.1542
4272.5,1.1441
4273.4,1.1405
4274.3,1.1418
4275.2,1.1473
4276.1,1.1525
4277.0,1.1699
4277.9,1.1817
4278.8,1.1848
4279.7,1.1898
4280.6,1.1896
4281.5,1.1866
4282.4,1.1805
4283.31,1.1733
4284.21,1.172
4285.11,1.164
4286.01,1.159
4286.91,1.1441
4287.81,1.1314
4288.71,1.1266
4289.61,1.1173
4290.51,1.1077
4291.41,1.1083
4292.31,1.1093
4293.21,1.1178
4294.11,1.1225
4295.01,1.1223
4295.91,1.1201
4296.81,1.1085
4297.71,1.0981
4298.61,1.0759
4299.51,1.059
4300.41,1.0383
4301.31,1.0282
4302.21,1.0229
4303.11,1.0169
4304.01,1.0178
4304.91,1.0188
4305.81,1.0196
4306.71,1.0236
4307.61,1.0176
4308.51,1.0167
4309.41,1.0195
