wave,flux
3700.85,-4.938818256449242e-07
3701.75,-4.884433849768468e-07
3702.65,-4.7652458377501274e-07
3703.55,-4.577378858022449e-07
3704.45,-4.3981509694778596e-07
3705.35,-4.246423342930573e-07
3706.25,-4.1435128256817164e-07
3707.15,-4.144963437156413e-07
3708.05,-4.179960554616972e-07
3708.96,-4.230943583023161e-07
3709.86,-4.29587666629563e-07
3710.76,-4.3494288032395296e-07
3711.66,-4.4248629530014564e-07
3712.56,-4.5277716943221604e-07
3713.46,-4.6907704688180497e-07
3714.36,-4.867475969322672e-07
3715.26,-5.057420391117579e-07
3716.16,-5.173493545970022e-07
3717.06,-5.24187773736185e-07
3717.96,-5.164863337742641e-07
3718.86,-4.95571954006617e-07
3719.76,-4.711766497922325e-07
3720.66,-4.44340451166564e-07
3721.56,-4.2297832898443055e-07
3722.46,-4.095917130643775e-07
3723.36,-4.183310984222109e-07
3724.26,-4.3621778805902644e-07
3725.16,-4.6078585880389594e-07
3726.06,-4.849288734395093e-07
3726.96,-5.039238861367477e-07
3727.86,-5.138269003160225e-07
3728.76,-5.169410650253152e-07
3729.66,-5.135513348857539e-07
3730.56,-5.021574175651042e-07
3731.46,-4.830641640502869e-07
3732.36,-4.564553715221107e-07
3733.26,-4.2544705774281116e-07
3734.16,-3.9723237523916494e-07
3735.06,-3.8029548918593986e-07
3735.96,-3.779560960576686e-07
3736.86,-3.9166009292396574e-07
3737.76,-4.1736314064446537e-07
3738.66,-4.5150802529220665e-07
3739.56,-4.858419686139731e-07
3740.46,-5.185270136336173e-07
3741.36,-5.375051086347033e-07
3742.26,-5.49249626078485e-07
3743.16,-5.447188506699352e-07
3744.06,-5.329317393888064e-07
3744.96,-5.150369112861959e-07
3745.86,-4.905032965126334e-07
3746.76,-4.65099507450888e-07
3747.67,-4.3443367307872424e-07
3748.57,-4.0984733218678595e-07
3749.47,-3.9083086473393824e-07
3750.37,-3.865387970358505e-07
3751.27,-3.996022345557612e-07
3752.17,-4.282924037738107e-07
3753.07,-4.6676518094973964e-07
3753.97,-5.087660321674326e-07
3754.87,-5.4202273057822e-07
3755.77,-5.679771306769651e-07
3756.67,-5.816599516876462e-07
3757.57,-5.80638452919236e-07
3758.47,-5.751770124533224e-07
3759.37,-5.687549230935472e-07
3760.27,-5.629761674447179e-07
3761.17,-5.682779159127756e-07
3762.07,-5.741604898197563e-07
3762.97,-5.771153369305941e-07
3763.87,-5.792811781443727e-07
3764.77,-5.795796698992147e-07
3765.67,-5.68428275447828e-07
3766.57,-5.511963779598674e-07
3767.47,-5.284668066221006e-07
3768.37,-5.067407173512855e-07
3769.27,-4.825011972806339e-07
3770.17,-4.666434998222939e-07
3771.07,-4.606361170154366e-07
3771.97,-4.6751811821174203e-07
3772.87,-4.846752836794737e-07
3773.77,-5.112209136799098e-07
3774.67,-5.428240599776798e-07
3775.57,-5.741110830669291e-07
3776.47,-5.994554073331214e-07
3777.37,-6.267284576715929e-07
3778.27,-6.543417515083963e-07
3779.17,-6.814607979695377e-07
3780.07,-7.034363675943925e-07
3780.97,-7.259580486676182e-07
3781.87,-7.397735005975637e-07
3782.77,-7.488943028838295e-07
3783.67,-7.535532150839981e-07
3784.57,-7.493721930052137e-07
3785.47,-7.350728023617248e-07
3786.38,-7.163137293757855e-07
