wave,flux
3700.85,0.0038695546728559744
3701.75,0.0038202318687311078
3702.65,0.003673077504704766
3703.55,0.003432126241567839
3704.45,0.0031623930553949533
3705.35,0.0028951496849025826
3706.25,0.002692753916393897
3707.15,0.002573003106100344
3708.05,0.0025763140221555484
3708.96,0.002702077309043637
3709.86,0.002944917385967017
3710.76,0.0033012401079971646
3711.66,0.0037281382371836037
3712.56,0.004140890946090823
3713.46,0.004482971153982682
3714.36,0.004709238845280369
3715.26,0.004719757831860691
3716.16,0.004543387003044175
3717.06,0.004257444797463479
3717.96,0.0038186946938931782
3718.86,0.003384617634463836
3719.76,0.002954946553078961
3720.66,0.0026480847306469438
3721.56,0.002492315496609961
3722.46,0.002567074509909968
3723.36,0.002819116545834603
3724.26,0.0031420350761975865
3725.16,0.003513364977508469
3726.06,0.0037854833309345394
3726.96,0.003933299437224244
3727.86,0.004015391308484485
3728.76,0.0040321673491744755
3729.66,0.003983367284900825
3730.56,0.003901390687528661
3731.46,0.0037402850689651204
3732.36,0.003454616713401856
3733.26,0.0031331735339416196
3734.16,0.00278782477210492
3735.06,0.002504634879517312
3735.96,0.0023824796863555677
3736.86,0.0024468580872926836
3737.76,0.0026920816526980343
3738.66,0.003094070674065074
3739.56,0.0035539663256016836
3740.46,0.00400074257629938
3741.36,0.004289998390793685
3742.26,0.004363896171777059
3743.16,0.004235094214840612
3744.06,0.003966131870601735
3744.96,0.003642559599173949
3745.86,0.003332360226604683
3746.76,0.003125684114100878
3747.67,0.0030081488180666986
3748.57,0.003017325600143605
3749.47,0.0031940763343403507
3750.37,0.003534363623600976
3751.27,0.0040774219090332214
3752.17,0.00476515775625293
3753.07,0.005481816503527663
3753.97,0.006137391554359137
3754.87,0.006575703199086726
3755.77,0.006752804363010288
3756.67,0.006640431149163905
3757.57,0.00631394513807364
3758.47,0.005959358326680126
3759.37,0.005677719109541864
3760.27,0.0056029103034959836
3761.17,0.005651478317629562
3762.07,0.0058280963439449945
3762.97,0.005965083169106838
3763.87,0.006080775976906851
3764.77,0.006193850175290886
3765.67,0.006304138721363709
3766.57,0.0064994028822670065
3767.47,0.006816595400054791
3768.37,0.007344960973280141
3769.27,0.007933040592843906
3770.17,0.008595916058988903
3771.07,0.009262338890541445
3771.97,0.00989079167129442
3772.87,0.010375862453631049
3773.77,0.010756351324497194
3774.67,0.010956737315257752
3775.57,0.011059807786848355
3776.47,0.01119991550729184
3777.37,0.011359291117751708
3778.27,0.011593318995509
3779.17,0.01189122068539618
3780.07,0.012287731330514928
3780.97,0.012714563656490601
3781.87,0.012991812765661737
3782.77,0.013262472813569442
3783.67,0.0133500534346487
3784.57,0.01316129368414537
3785.47,0.012663752717366155
3786.38,0.012043707623395433
3787.28,0.011301652443348926
3788.18,0.010658224430472672
3789.08,0.010293283523172762
3789.98,0.010201341749567841
3790.88,0.010287081761734016
3791.78,0.010575143271374595
3792.68,0.010806168627664058
3793.58,0.010967265969741328
3794.48,0.010921454185948124
3795.38,0.010741399172505032
3796.28,0.0106073205181321
3797.18,0.010539375054655095
3798.08,0.010595623123115764
3798.98,0.010765034757195011
3799.88,0.01128111880508297
3800.78,0.012086320229849757
3801.68,0.013084203745067576
3802.58,0.01425069711630357
3803.48,0.015262042972240797
3804.38,0.015999646088545802
3805.28,0.016490226142741204
3806.18,0.016608418087242234
3807.08,0.016527013592220283
3807.98,0.016586572376559677
3808.88,0.016852246957878198
3809.78,0.01711166789267628
3810.68,0.017362121488914625
3811.58,0.01747284170113866
3812.48,0.017073761239138816
3813.38,0.016302093619730063
3814.28,0.015342363912582714
3815.18,0.014398627835002585
3816.08,0.013653749790073146
3816.98,0.013187681722680691
3817.88,0.012889576304287203
3818.78,0.012674266932809045
3819.68,0.012476682291532041
3820.58,0.012206864931775247
3821.48,0.012034757343576702
3822.38,0.011943065214388017
3823.28,0.011893884294874691
3824.18,0.01177467842923143
3825.09,0.011589293325818577
3825.99,0.011402877161374668
3826.89,0.011204875460027124
3827.79,0.01139537442061507
3828.69,0.011765181112869099
3829.59,0.01230413534431332
3830.49,0.012755534058305616
3831.39,0.013132771592727235
3832.29,0.013396096397918493
3833.19,0.013591025541125313
3834.09,0.013843600016296923
3834.99,0.014243272927069917
3835.89,0.01478580982904802
3836.79,0.015315873900289724
3837.69,0.015576737984111765
3838.59,0.015742232601061876
3839.49,0.01593174615309651
3840.39,0.016451607713976493
3841.29,0.017558266454727512
3842.19,0.019204668850966132
3843.09,0.021313322917737455
3843.99,0.023528141212304114
3844.89,0.025379115752577345
3845.79,0.02690655181221507
3846.69,0.0278817916580521
3847.59,0.028369655536305237
