wave,flux
3700.85,-7.476900870381294e-07
3701.75,-7.336929348908734e-07
3702.65,-7.055300698375189e-07
3703.55,-6.602202496683079e-07
3704.45,-6.109504269505404e-07
3705.35,-5.590185257668631e-07
3706.25,-5.219614619866287e-07
3707.15,-5.025429571909115e-07
3708.05,-4.994011516960329e-07
3708.96,-5.130711444877023e-07
3709.86,-5.42781114576155e-07
3710.76,-5.849398450896786e-07
3711.66,-6.393966641121396e-07
3712.56,-6.897742070711951e-07
3713.46,-7.374954428464557e-07
3714.36,-7.610229115415867e-07
3715.26,-7.657299860518393e-07
3716.16,-7.460704693826558e-07
3717.06,-7.067025979121297e-07
3717.96,-6.477498094476659e-07
3718.86,-5.817913138853278e-07
3719.76,-5.179748035735891e-07
3720.66,-4.6673855540055675e-07
3721.56,-4.360745986879577e-07
3722.46,-4.3782538172243877e-07
3723.36,-4.679175394650207e-07
3724.26,-5.090736599946985e-07
3725.16,-5.523915260383603e-07
3726.06,-5.861732109531573e-07
3726.96,-6.022571236408962e-07
3727.86,-6.081272905375638e-07
3728.76,-6.041381503530665e-07
3729.66,-5.949539611849304e-07
3730.56,-5.779603329226827e-07
3731.46,-5.539495082542629e-07
3732.36,-5.13098546069995e-07
3733.26,-4.658245522546145e-07
3734.16,-4.176253849541468e-07
3735.06,-3.803617258018397e-07
3735.96,-3.601359728932663e-07
3736.86,-3.642912380259345e-07
3737.76,-3.890111264664245e-07
3738.66,-4.323876078652225e-07
3739.56,-4.865687773806993e-07
3740.46,-5.29402218335501e-07
3741.36,-5.60552343855268e-07
3742.26,-5.667390957866959e-07
3743.16,-5.466412429804838e-07
3744.06,-5.1467209542517e-07
3744.96,-4.7609488393824913e-07
3745.86,-4.3814560794288996e-07
3746.76,-4.060196199980147e-07
3747.67,-3.852121104303716e-07
3748.57,-3.754464463850167e-07
3749.47,-3.8297770803226793e-07
3750.37,-4.085680205138489e-07
3751.27,-4.523437745583764e-07
3752.17,-5.093808478566574e-07
3753.07,-5.722504467068212e-07
3753.97,-6.237889433672403e-07
3754.87,-6.599838564074482e-07
3755.77,-6.681847899098497e-07
3756.67,-6.598180568411963e-07
3757.57,-6.255496331581144e-07
3758.47,-5.863411965027449e-07
3759.37,-5.555176831480563e-07
3760.27,-5.416716650605017e-07
3761.17,-5.446054738970959e-07
3762.07,-5.513329839133725e-07
3762.97,-5.599578111851235e-07
3763.87,-5.672950255879478e-07
3764.77,-5.662084846232998e-07
3765.67,-5.718137705605632e-07
3766.57,-5.75191763902348e-07
3767.47,-5.851593024785764e-07
3768.37,-6.007602008161837e-07
3769.27,-6.23449885436095e-07
3770.17,-6.498547429796657e-07
3771.07,-6.734181997774708e-07
3771.97,-7.045806448286919e-07
3772.87,-7.289034152557926e-07
3773.77,-7.49945660474265e-07
3774.67,-7.616505014464026e-07
3775.57,-7.696593123633926e-07
3776.47,-7.711221012376041e-07
3777.37,-7.748264756316855e-07
3778.27,-7.838896574836006e-07
3779.17,-7.986840876420634e-07
3780.07,-8.128372599868857e-07
3780.97,-8.23320343606378e-07
3781.87,-8.382681868187109e-07
3782.77,-8.426846343348698e-07
3783.67,-8.399270965811745e-07
3784.57,-8.228513232786374e-07
3785.47,-7.936358811890601e-07
3786.38,-7.511527592099082e-07
3787.28,-7.084433063058615e-07
3788.18,-6.654113395983073e-07
3789.08,-6.355005896841532e-07
3789.98,-6.238275738791713e-07
3790.88,-6.203803870731819e-07
3791.78,-6.21468415085523e-07
3792.68,-6.220183201626711e-07
3793.58,-6.179051073928738e-07
3794.48,-6.085760395646571e-07
3795.38,-5.88461298383418e-07
3796.28,-5.724976647909985e-07
3797.18,-5.565684798181567e-07
3798.08,-5.512728551878915e-07
3798.98,-5.528170906774194e-07
3799.88,-5.682833915612302e-07
3800.78,-5.992665161057423e-07
3801.68,-6.411066106567597e-07
3802.58,-6.860576366245453e-07
3803.48,-7.253922713582495e-07
3804.38,-7.520216249231709e-07
3805.28,-7.613533199639558e-07
3806.18,-7.58883031131915e-07
3807.08,-7.50820169464988e-07
3807.98,-7.468504396129338e-07
3808.88,-7.488398659940666e-07
3809.78,-7.554007861579626e-07
3810.68,-7.568828155612801e-07
3811.58,-7.503027346707487e-07
3812.48,-7.312600177909236e-07
3813.38,-6.939836087949648e-07
3814.28,-6.499021728118004e-07
3815.18,-6.108661379922908e-07
3816.08,-5.780140122135516e-07
3816.98,-5.56780586029348e-07
3817.88,-5.433681596069233e-07
3818.78,-5.32805628391626e-07
3819.68,-5.204347214352889e-07
3820.58,-5.021352932568403e-07
3821.48,-4.945173084845783e-07
3822.38,-4.833825545369658e-07
3823.28,-4.786204843255094e-07
3824.18,-4.647128217909855e-07
3825.09,-4.467478310847554e-07
3825.99,-4.284893979534141e-07
3826.89,-4.1349202323939233e-07
3827.79,-4.0667093265902167e-07
3828.69,-4.070697270188586e-07
3829.59,-4.124487354821697e-07
3830.49,-4.149088837909768e-07
3831.39,-4.1485191822464056e-07
3832.29,-4.1090169388551694e-07
3833.19,-4.0553040267509175e-07
3834.09,-4.0203990924556677e-07
3834.99,-4.0201372641602134e-07
3835.89,-4.0750623645078345e-07
3836.79,-4.10863594219536e-07
3837.69,-4.132943114262717e-07
3838.59,-4.146440445282089e-07
3839.49,-4.164737171365308e-07
3840.39,-4.28903677694774e-07
3841.29,-4.532890105459386e-07
3842.19,-4.919367859685827e-07
3843.09,-5.366022688146391e-07
3843.99,-5.788044845495859e-07
3844.89,-6.190608726692284e-07
3845.79,-6.437846904611706e-07
3846.69,-6.556033245997653e-07
3847.59,-6.61225223254608e-07
3848.49,-6.608750454747111e-07
3849.39,-6.521905527782375e-07
3850.29,-6.464974106905399e-07
3851.19,-6.385421130243716e-07
3852.09,-6.36805930018133e-07
3852.99,-6.335148169333203e-07
3853.89,-6.302505695292687e-07
3854.79,-6.154502861898104e-07
3855.69,-5.991893398108525e-07
3856.59,-5.760200605490915e-07
3857.49,-5.50930784009461e-07
3858.39,-5.266376644283277e-07
3859.29,-5.08900014274065e-07
3860.19,-5.052261078950321e-07
3861.09,-5.205553678198263e-07
3861.99,-5.503312271887374e-07
3862.9,-5.889090276272397e-07
3863.8,-6.227117263598219e-07
3864.7,-6.476138288053286e-07
3865.6,-6.589685942552478e-07
3866.5,-6.621478259277935e-07
3867.4,-6.500880700541254e-07
3868.3,-6.376938794308898e-07
3869.2,-6.186480054143666e-07
3870.1,-5.96837923734122e-07
3871.0,-5.767584222250908e-07
3871.9,-5.689058282546445e-07
3872.8,-5.740193767135554e-07
3873.7,-5.882482513859123e-07
3874.6,-6.104590102658083e-07
3875.5,-6.372531712424339e-07
3876.4,-6.47757963928909e-07
3877.3,-6.513394552953956e-07
3878.2,-6.364976227379488e-07
3879.1,-6.232772714380647e-07
3880.0,-6.125979177668747e-07
3880.9,-6.047603549043524e-07
3881.8,-6.083969147644266e-07
3882.7,-6.133989776953345e-07
3883.6,-6.240448323869411e-07
3884.5,-6.233150905422003e-07
3885.4,-6.217204108664058e-07
3886.3,-6.15279416241297e-07
3887.2,-6.083373349253765e-07
3888.1,-6.102090147304623e-07
3889.0,-6.267428251276726e-07
3889.9,-6.563006166940148e-07
3890.8,-6.984716573334783e-07
3891.7,-7.446945415523186e-07
3892.6,-7.826023847223552e-07
3893.5,-8.148750960507444e-07
3894.4,-8.29407448605846e-07
3895.3,-8.368766208267976e-07
3896.2,-8.375852187085535e-07
3897.1,-8.38938024350364e-07
3898.0,-8.349679320814318e-07
3898.9,-8.372061216255522e-07
3899.8,-8.33284006056781e-07
3900.7,-8.323064176889945e-07
3901.6,-8.302185893989517e-07
3902.51,-8.239991235838019e-07
3903.41,-8.125568821572822e-07
3904.31,-7.996009278502011e-07
3905.21,-7.934668446523406e-07
3906.11,-7.930715236397078e-07
3907.01,-8.079915040866945e-07
3907.91,-8.350042262692766e-07
3908.81,-8.74525556419773e-07
3909.71,-9.133139825418778e-07
3910.61,-9.505989173266062e-07
3911.51,-9.750707648378261e-07
3912.41,-9.940211688458364e-07
3913.31,-1.0015272953831914e-06
3914.21,-1.0021278690282556e-06
3915.11,-9.918508984300797e-07
3916.01,-9.816018073960598e-07
3916.91,-9.600497314423945e-07
3917.81,-9.287477332944618e-07
3918.71,-8.969314775320394e-07
3919.61,-8.575384766074645e-07
3920.51,-8.184861776818337e-07
3921.41,-7.865668682234397e-07
3922.31,-7.634136620878096e-07
3923.21,-7.468805533778484e-07
3924.11,-7.412338970859773e-07
3925.01,-7.271782623411004e-07
3925.91,-7.017590899254478e-07
3926.81,-6.686142431808988e-07
3927.71,-6.151804322186017e-07
3928.61,-5.573593445774731e-07
3929.51,-4.929442795627313e-07
3930.41,-4.317863046547286e-07
3931.31,-3.771273465684067e-07
3932.21,-3.306029460525113e-07
3933.11,-2.9830789813830775e-07
3934.01,-2.811862901540065e-07
3934.91,-2.80662692634805e-07
3935.81,-2.9937261843781024e-07
3936.71,-3.3446384235416984e-07
3937.61,-3.843895513704294e-07
3938.51,-4.4138402233432605e-07
3939.42,-5.045365633432931e-07
3940.32,-5.584429016867635e-07
3941.22,-6.028303671919256e-07
3942.12,-6.35630732772697e-07
3943.02,-6.620919601500148e-07
3943.92,-6.852902705335677e-07
3944.82,-7.137703159179955e-07
3945.72,-7.528517839642453e-07
3946.62,-7.95659818619911e-07
3947.52,-8.40199164856639e-07
3948.42,-8.85930334821433e-07
3949.32,-9.251357976299681e-07
3950.22,-9.601113121357636e-07
3951.12,-9.833654471679966e-07
3952.02,-9.997808011935503e-07
3952.92,-1.02098585236859e-06
3953.82,-1.0204451647799765e-06
3954.72,-1.0241733928164262e-06
3955.62,-1.0189692503210007e-06
3956.52,-1.0091112182448944e-06
3957.42,-9.916588329588217e-07
3958.32,-9.706211081171849e-07
3959.22,-9.417230565488619e-07
3960.12,-9.001972365741772e-07
3961.02,-8.43560863121019e-07
3961.92,-7.735010883836813e-07
3962.82,-7.059884625755016e-07
3963.72,-6.385255497574499e-07
3964.62,-5.81323779118321e-07
3965.52,-5.220014570125686e-07
3966.42,-4.655754248855043e-07
3967.32,-4.1435767217834833e-07
3968.22,-3.7579870825531414e-07
3969.12,-3.522410913712443e-07
3970.02,-3.5286779747467336e-07
3970.92,-3.768787607565512e-07
3971.82,-4.232357757079686e-07
3972.72,-4.852355106073894e-07
3973.62,-5.579978037982155e-07
3974.52,-6.391316874551969e-07
3975.42,-7.211446827868428e-07
3976.32,-8.033552161544583e-07
3977.22,-8.74128529815035e-07
3978.13,-9.509799839482738e-07
3979.03,-1.0180376198005444e-06
3979.93,-1.0697807625938038e-06
3980.83,-1.11090113197585e-06
3981.73,-1.1392947170043921e-06
3982.63,-1.152837420401278e-06
3983.53,-1.1686205018399247e-06
3984.43,-1.1766475193710735e-06
3985.33,-1.189016628857005e-06
3986.23,-1.2026756616885949e-06
3987.13,-1.2235227472764466e-06
3988.03,-1.2451742103144728e-06
3988.93,-1.2699615938028498e-06
3989.83,-1.285857764096575e-06
3990.73,-1.297493122115171e-06
3991.63,-1.3067498887775062e-06
3992.53,-1.318170909859024e-06
3993.43,-1.3298647798419006e-06
3994.33,-1.3273998323890226e-06
3995.23,-1.3179602446518284e-06
3996.13,-1.3059660738603603e-06
3997.03,-1.3015659733031036e-06
3997.93,-1.303382989318402e-06
3998.83,-1.3227526902711227e-06
3999.73,-1.3392290436373324e-06
4000.63,-1.3749728891967363e-06
4001.53,-1.395733178972982e-06
4002.43,-1.4052981423585996e-06
4003.33,-1.4059367884572445e-06
4004.23,-1.3865000172432204e-06
4005.13,-1.356404083440054e-06
4006.03,-1.3224094102416105e-06
4006.93,-1.3157910341596594e-06
4007.83,-1.3217367271057227e-06
4008.73,-1.3450335743300346e-06
4009.63,-1.3736433543128404e-06
4010.53,-1.405650225748696e-06
4011.43,-1.4310166722186116e-06
4012.33,-1.4623588137425664e-06
4013.23,-1.4749174171874999e-06
4014.13,-1.4886603685881139e-06
4015.03,-1.4969978861676951e-06
4015.93,-1.4992682005332092e-06
4016.84,-1.5063488151613456e-06
4017.74,-1.5100557910164525e-06
4018.64,-1.5151957764294047e-06
4019.54,-1.5182662978197383e-06
4020.44,-1.5188717265754934e-06
4021.34,-1.5224696496292165e-06
4022.24,-1.5177389356319651e-06
4023.14,-1.5187335965415925e-06
4024.04,-1.51333654253769e-06
4024.94,-1.5175915004214416e-06
4025.84,-1.525643501529793e-06
4026.74,-1.5367180388371634e-06
4027.64,-1.5413958861929332e-06
4028.54,-1.5315339372947919e-06
4029.44,-1.5064364187992034e-06
4030.34,-1.4581837380835623e-06
4031.24,-1.3999855286906907e-06
4032.14,-1.3403645117085077e-06
4033.04,-1.3016723567207745e-06
4033.94,-1.2877618512808206e-06
4034.84,-1.3095563886175903e-06
4035.74,-1.3542557625880178e-06
4036.64,-1.4201125314567536e-06
4037.54,-1.4850309586084653e-06
4038.44,-1.5414625300772928e-06
