wave,flux
3700.85,-5.877428969389764e-05
3701.75,-5.861892733957534e-05
3702.65,-5.672314148079533e-05
3703.55,-5.3922952820529944e-05
3704.45,-5.1047878139016514e-05
3705.35,-4.823382910940686e-05
3706.25,-4.608122051563094e-05
3707.15,-4.524919576428113e-05
3708.05,-4.5568734117667916e-05
3708.96,-4.650913984733192e-05
3709.86,-4.850850695176239e-05
3710.76,-5.0771262352778356e-05
3711.66,-5.4375436942268425e-05
3712.56,-5.7396481776281586e-05
3713.46,-6.062165874542329e-05
3714.36,-6.302050897703839e-05
3715.26,-6.449062841231057e-05
3716.16,-6.454149276098908e-05
3717.06,-6.307760033492543e-05
3717.96,-6.045539247577111e-05
3718.86,-5.6832861116201004e-05
3719.76,-5.239363189230297e-05
3720.66,-4.872610416537092e-05
3721.56,-4.6166555586897735e-05
3722.46,-4.599360882977846e-05
3723.36,-4.789541377364302e-05
3724.26,-5.117269711965277e-05
3725.16,-5.460828648749557e-05
3726.06,-5.784855945041863e-05
3726.96,-5.9675241017516024e-05
3727.86,-6.024807162304798e-05
3728.76,-6.0411357011801674e-05
3729.66,-6.0232687587087414e-05
3730.56,-5.887357946499387e-05
3731.46,-5.700479380059816e-05
3732.36,-5.367219726782186e-05
3733.26,-4.980518345184853e-05
3734.16,-4.624913609046474e-05
3735.06,-4.345903644078533e-05
3735.96,-4.253464428774883e-05
3736.86,-4.360874677768855e-05
3737.76,-4.629178244286387e-05
3738.66,-5.0859317301961e-05
3739.56,-5.568395865214304e-05
3740.46,-5.987927957707784e-05
3741.36,-6.263540106491076e-05
3742.26,-6.356617631326575e-05
3743.16,-6.248464285622216e-05
3744.06,-6.0258754591129576e-05
3744.96,-5.7433639428514515e-05
3745.86,-5.4452571925846864e-05
3746.76,-5.1573102079626337e-05
3747.67,-4.9028158917106585e-05
3748.57,-4.742741468292042e-05
3749.47,-4.6729053094669394e-05
3750.37,-4.831206338302229e-05
3751.27,-5.212143236816812e-05
3752.17,-5.731412878650919e-05
3753.07,-6.316419822665283e-05
3753.97,-6.928911546339374e-05
3754.87,-7.35549151710675e-05
3755.77,-7.550909123773259e-05
3756.67,-7.537340870308225e-05
3757.57,-7.34780192978418e-05
3758.47,-7.039253167391715e-05
3759.37,-6.822211135047874e-05
3760.27,-6.703712714409877e-05
3761.17,-6.748695271880619e-05
3762.07,-6.873651357748971e-05
3762.97,-7.04173317724849e-05
3763.87,-7.153440285596707e-05
3764.77,-7.235576324122422e-05
3765.67,-7.251536919103689e-05
3766.57,-7.246791375772427e-05
3767.47,-7.193998253337869e-05
3768.37,-7.176830116378494e-05
3769.27,-7.196212456975525e-05
3770.17,-7.277930685184121e-05
3771.07,-7.475509800430072e-05
3771.97,-7.712811468346579e-05
3772.87,-8.027726100786998e-05
3773.77,-8.33020871306799e-05
3774.67,-8.660382054074868e-05
3775.57,-8.882098042963478e-05
3776.47,-9.11976149898753e-05
3777.37,-9.288188281393916e-05
3778.27,-9.498563701260331e-05
3779.17,-9.753875833025905e-05
3780.07,-9.993963554987368e-05
3780.97,-0.00010267111092079525
3781.87,-0.0001042902793645461
3782.77,-0.0001062110846325688
3783.67,-0.00010655816481356975
3784.57,-0.00010575798473178987
3785.47,-0.00010260567537131491
3786.38,-9.93951034164039e-05
3787.28,-9.540149679053464e-05
3788.18,-9.146237049452064e-05
3789.08,-8.899357243796887e-05
3789.98,-8.779819452402542e-05
3790.88,-8.747850548698371e-05
3791.78,-8.695586396653538e-05
3792.68,-8.682272283127906e-05
3793.58,-8.583678580261195e-05
3794.48,-8.330579146483031e-05
3795.38,-8.07674684867292e-05
3796.28,-7.839014608013657e-05
3797.18,-7.603344537208419e-05
3798.08,-7.493612547418106e-05
3798.98,-7.545149994982323e-05
3799.88,-7.82882979092137e-05
3800.78,-8.316893003095186e-05
3801.68,-8.939096515086335e-05
3802.58,-9.61874981437144e-05
3803.48,-0.00010205499226519123
3804.38,-0.0001066885443783844
3805.28,-0.00010935385149844204
3806.18,-0.00011030263915468304
3807.08,-0.00011157611392435445
3807.98,-0.00011185751916229864
3808.88,-0.00011307319713172255
3809.78,-0.00011542498734794972
3810.68,-0.00011615068509279055
3811.58,-0.00011664523857681848
3812.48,-0.00011453612508317547
3813.38,-0.00011050206781216197
3814.28,-0.0001064650621675386
3815.18,-0.00010254596705649406
3816.08,-9.972180597943303e-05
3816.98,-9.866880063090855e-05
3817.88,-9.875398995757046e-05
3818.78,-9.870457544241091e-05
3819.68,-9.812197006014199e-05
3820.58,-9.727155829382753e-05
3821.48,-9.655977585809143e-05
3822.38,-9.548535584262527e-05
3823.28,-9.493864880337792e-05
3824.18,-9.343169829437109e-05
3825.09,-9.14508964910528e-05
3825.99,-8.830843569994158e-05
3826.89,-8.600916340233273e-05
3827.79,-8.48115679179364e-05
3828.69,-8.425782182862986e-05
3829.59,-8.413765588666266e-05
3830.49,-8.398232095657666e-05
3831.39,-8.28715281906195e-05
3832.29,-8.067207169423097e-05
3833.19,-7.834438626013799e-05
3834.09,-7.590816312449153e-05
3834.99,-7.491576243345167e-05
3835.89,-7.473549529142859e-05
3836.79,-7.546317728280423e-05
3837.69,-7.716345937541898e-05
3838.59,-7.913034807407065e-05
3839.49,-8.253513626395325e-05
3840.39,-8.666586339286793e-05
3841.29,-9.26238007471903e-05
3842.19,-0.00010021740337998011
3843.09,-0.00010749266254619378
3843.99,-0.00011444373569597326
3844.89,-0.0001211050994480116
3845.79,-0.00012577706869095585
3846.69,-0.00012886961177154227
3847.59,-0.0001318463780889472
3848.49,-0.0001328705265390657
3849.39,-0.00013462032782341347
3850.29,-0.00013500218603688542
3851.19,-0.0001359725352122132
3852.09,-0.00013709484684165627
3852.99,-0.00013774692827276427
3853.89,-0.00013781109462488329
3854.79,-0.00013754118783008027
3855.69,-0.00013538386608022377
3856.59,-0.0001324175624035828
3857.49,-0.00012972635373146248
3858.39,-0.00012774146511829702
3859.29,-0.00012575617129162808
3860.19,-0.00012567275346627113
3861.09,-0.00012887497559325908
